date,stock_id,stock_name,industry_category,price_mode,candidate,close,avg_amount_20d,range_pos,gap1,gap2,ret_20d,days_since_max_volume,top5_volume_ratio_120,signal_day_ret_1d,next_open_gap,t1_open_excess_20d,t1_open_excess_60d,risk_signal_day_gt9,risk_next_gap_gt3,risk_liquidity_lt100m,is_main_spec,is_weak_momentum,is_floor15_observation,is_high_open_risk,is_low_liquidity_risk,momentum_bucket_zh,strategy_role_zh,research_priority_zh,research_tags,source_type,ret_60d_signal,ret60_cap150_pass,top1_to_top3_volume_ratio,top1_to_top5_volume_ratio,top1_to_top10_volume_ratio,volume_gap_risk_zh,volgap_subtype_zh,volgap_score_impact,risk_daily_long_ma_bear,risk_weekly_long_ma_bear,risk_any_long_ma_bear,risk_long_ma_score,risk_badge_zh
2026-04-17,8043,蜜望實,電子零組件業,raw,B_magic_c4_40_fixed20,96.6,455086794.75,0.9512804497189256,0.1373203285420947,0.1859484777517566,0.2627450980392156,95.0,0.5162886567158402,0.0265674814027629,-0.0165631469979296,0.1044980811094051,,False,False,False,False,False,False,False,False,中高25-30%,寬基準觀察,規格觀察,非主規格,reconstructed,0.1052631578947367,True,1.685277649383368,1.9369009700137363,2.426344606197428,大量斷層觀察,大量斷層觀察,-5,False,False,False,0,研究中;大量斷層觀察
2026-04-17,8043,蜜望實,電子零組件業,adjusted,B_magic_c4_40_fixed20,96.6,455086794.75,0.9516385563915636,0.1373203285420947,0.1859484777517566,0.2627450980392156,95.0,0.5162886567158402,0.0265674814027629,-0.0165631469979296,0.1044980811094051,,False,False,False,False,False,False,False,False,中高25-30%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-17,8111,立碁,光電業,raw,B_magic_c4_40_fixed20,79.2,253661250.45,1.0,0.0771316661645071,0.1124941652403919,0.1999999999999999,84.0,0.2850549031082472,0.1,0.0517676767676766,-0.351943442868607,,True,True,False,False,False,False,True,False,中段15-25%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-17,8111,立碁,光電業,adjusted,B_magic_c4_40_fixed20,78.357447,253661250.45,1.0,0.0771316658052858,0.1124941658303559,0.2000000091886606,84.0,0.2850549031082472,0.0999999957885304,0.0517676769127,-0.3519434409021309,,True,True,False,False,False,False,True,False,中段15-25%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-17,2454,聯發科,電子工業,raw,C_c4_25_fixed20,1925.0,17228826115.3,0.975,0.0773397532350286,0.1015384615384615,0.1127167630057803,49.0,0.83781995922476,0.0158311345646438,0.018181818181818,0.5194551165551624,,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,0.3556338028169015,True,1.085375361719737,1.193573856757132,1.517893740251219,量能結構正常,正常,0,False,False,False,0,研究中
2026-04-17,2454,聯發科,電子工業,adjusted,C_c4_25_fixed20,1925.0,17228826115.3,0.9756624015877264,0.0773397532350286,0.1015384615384615,0.1127167630057803,49.0,0.83781995922476,0.0158311345646438,0.018181818181818,0.5194551165551624,,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-17,2478,大毅,電子零組件業,raw,C_c4_25_fixed20,77.2,185539678.55,1.0,0.0821606899682252,0.1088372093023257,0.08885754583921,116.0,0.5378395927242231,0.0404312668463611,0.0220207253886011,0.1302935583957769,,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,0.2411575562700965,True,1.6707601242824353,1.859290415818735,2.849491654594607,大量斷層觀察,危險斷層,-10,False,False,False,0,研究中;危險斷層
2026-04-17,2478,大毅,電子零組件業,adjusted,C_c4_25_fixed20,77.2,185539678.55,1.0,0.0821606899682252,0.1088372093023257,0.08885754583921,116.0,0.5378395927242231,0.0404312668463611,0.0220207253886011,0.1302935583957769,,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-17,8111,立碁,光電業,raw,C_c4_25_fixed20,79.2,253661250.45,1.0,0.0771316661645071,0.1124941652403919,0.1999999999999999,84.0,0.2850549031082472,0.1,0.0517676767676766,-0.351943442868607,,True,True,False,False,False,False,True,False,中段15-25%,高濃度觀察,規格觀察,高濃度;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-17,8111,立碁,光電業,adjusted,C_c4_25_fixed20,78.357447,253661250.45,1.0,0.0771316658052858,0.1124941658303559,0.2000000091886606,84.0,0.2850549031082472,0.0999999957885304,0.0517676769127,-0.3519434409021309,,True,True,False,False,False,False,True,False,中段15-25%,高濃度觀察,規格觀察,高濃度;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-16,6173,信昌電,電子零組件業,raw,A_repo50_c4_40_fixed20,83.9,396093592.05,1.0,0.1062686567164179,0.1485240567134114,0.2411242603550298,92.0,0.8300085454593784,0.0996068152031455,0.0047675804529201,0.8683072263605277,,True,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.308892355694228,True,1.1160546921314085,1.2048068727371206,1.783080541845076,量能結構正常,正常,0,False,False,False,0,研究中
2026-04-16,6173,信昌電,電子零組件業,adjusted,A_repo50_c4_40_fixed20,83.9,396093592.05,1.0,0.1062686567164179,0.1485240567134114,0.2411242603550298,92.0,0.8300085454593784,0.0996068152031455,0.0047675804529201,0.8683072263605277,,True,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-16,6488,環球晶,半導體業,raw,A_repo50_c4_40_fixed20,540.0,2135243459.45,0.9963963963963964,0.0918443896688456,0.1110141766630314,0.1986681465038846,61.0,0.7371829918308579,0.0465116279069768,-0.011111111111111,0.2062655613599279,,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.1999999999999999,True,1.0707431140581545,1.3565152900725683,1.55098741296474,量能結構正常,正常,0,False,True,True,-1,研究中;周長均空頭
2026-04-16,6488,環球晶,半導體業,adjusted,A_repo50_c4_40_fixed20,540.0,2135243459.45,1.0,0.0918443896688456,0.1110141766630314,0.1986681465038846,61.0,0.7371829918308579,0.0465116279069768,-0.011111111111111,0.2062655613599279,,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-16,6173,信昌電,電子零組件業,raw,B_magic_c4_40_fixed20,83.9,396093592.05,1.0,0.1062686567164179,0.1485240567134114,0.2411242603550298,92.0,0.8300085454593784,0.0996068152031455,0.0047675804529201,0.8683072263605277,,True,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,0.308892355694228,True,1.1160546921314085,1.2048068727371206,1.783080541845076,量能結構正常,正常,0,False,False,False,0,研究中
2026-04-16,6173,信昌電,電子零組件業,adjusted,B_magic_c4_40_fixed20,83.9,396093592.05,1.0,0.1062686567164179,0.1485240567134114,0.2411242603550298,92.0,0.8300085454593784,0.0996068152031455,0.0047675804529201,0.8683072263605277,,True,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-16,6488,環球晶,半導體業,raw,B_magic_c4_40_fixed20,540.0,2135243459.45,0.9963963963963964,0.0918443896688456,0.1110141766630314,0.1986681465038846,61.0,0.7371829918308579,0.0465116279069768,-0.011111111111111,0.2062655613599279,,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,0.1999999999999999,True,1.0707431140581545,1.3565152900725683,1.55098741296474,量能結構正常,正常,0,False,True,True,-1,研究中;周長均空頭
2026-04-16,6488,環球晶,半導體業,adjusted,B_magic_c4_40_fixed20,540.0,2135243459.45,1.0,0.0918443896688456,0.1110141766630314,0.1986681465038846,61.0,0.7371829918308579,0.0465116279069768,-0.011111111111111,0.2062655613599279,,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-16,6173,信昌電,電子零組件業,raw,C_c4_25_fixed20,83.9,396093592.05,1.0,0.1062686567164179,0.1485240567134114,0.2411242603550298,92.0,0.8300085454593784,0.0996068152031455,0.0047675804529201,0.8683072263605277,,True,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,0.308892355694228,True,1.1160546921314085,1.2048068727371206,1.783080541845076,量能結構正常,正常,0,False,False,False,0,研究中
2026-04-16,6173,信昌電,電子零組件業,adjusted,C_c4_25_fixed20,83.9,396093592.05,1.0,0.1062686567164179,0.1485240567134114,0.2411242603550298,92.0,0.8300085454593784,0.0996068152031455,0.0047675804529201,0.8683072263605277,,True,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-16,6488,環球晶,半導體業,raw,C_c4_25_fixed20,540.0,2135243459.45,0.9963963963963964,0.0918443896688456,0.1110141766630314,0.1986681465038846,61.0,0.7371829918308579,0.0465116279069768,-0.011111111111111,0.2062655613599279,,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,0.1999999999999999,True,1.0707431140581545,1.3565152900725683,1.55098741296474,量能結構正常,正常,0,False,True,True,-1,研究中;周長均空頭
2026-04-16,6488,環球晶,半導體業,adjusted,C_c4_25_fixed20,540.0,2135243459.45,1.0,0.0918443896688456,0.1110141766630314,0.1986681465038846,61.0,0.7371829918308579,0.0465116279069768,-0.011111111111111,0.2062655613599279,,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-15,2327,國巨*,電子工業,adjusted,A_repo50_c4_40_fixed20,319.705463,9597713304.2,1.0,0.0849413883705925,0.1082251080066427,0.2384615397130602,111.0,0.7687248755008209,0.0320512817615779,-0.0062111794442498,0.3033916240268708,,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-15,3090,日電貿,電子零組件業,raw,A_repo50_c4_40_fixed20,107.0,430085465.3,0.9907407407407408,0.0593298493698124,0.0711288400766718,0.1358811040339702,77.0,0.5454071606054256,0.0046948356807512,0.0046728971962617,0.2008843560194568,,False,False,False,True,True,False,False,False,弱動能<15%,主規格CandidateA,低優先-需人工確認,主規格;弱動能,reconstructed,0.0190476190476189,True,1.4348533866062911,1.83349261291318,2.446462026815662,大量斷層觀察,大量斷層觀察,-5,False,False,False,0,研究中;大量斷層觀察
2026-04-15,3090,日電貿,電子零組件業,adjusted,A_repo50_c4_40_fixed20,107.0,430085465.3,0.9820225329931014,0.0593298493698124,0.0711288400766718,0.1358811040339702,77.0,0.5454071606054256,0.0046948356807512,0.0046728971962617,0.2008843560194568,,False,False,False,True,True,False,False,False,弱動能<15%,主規格CandidateA,低優先-需人工確認,主規格;弱動能,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-15,3450,聯鈞,電子工業,raw,A_repo50_c4_40_fixed20,345.5,5023099507.8,1.0,0.1081224562024421,0.1272727272727274,0.1934369602763386,30.0,0.6247232896580216,0.0985691573926867,0.0,0.0246719237507528,,True,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.3365570599613152,True,1.1818099474663897,1.6007086922394198,2.0526163685239904,大量斷層觀察,可救斷層,-2,False,False,False,0,研究中;可救斷層
2026-04-15,3450,聯鈞,電子工業,adjusted,A_repo50_c4_40_fixed20,344.808308,5023099507.8,1.0,0.108122455406957,0.1272727271218647,0.193436960945855,30.0,0.6247232896580216,0.0985691577067311,0.0,0.0246719241704579,,True,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-15,2327,國巨*,電子工業,adjusted,B_magic_c4_40_fixed20,319.705463,9597713304.2,1.0,0.0849413883705925,0.1082251080066427,0.2384615397130602,111.0,0.7687248755008209,0.0320512817615779,-0.0062111794442498,0.3033916240268708,,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-15,3090,日電貿,電子零組件業,raw,B_magic_c4_40_fixed20,107.0,430085465.3,0.9907407407407408,0.0593298493698124,0.0711288400766718,0.1358811040339702,77.0,0.5454071606054256,0.0046948356807512,0.0046728971962617,0.2008843560194568,,False,False,False,False,False,False,False,False,弱動能<15%,寬基準觀察,規格觀察,非主規格,reconstructed,0.0190476190476189,True,1.4348533866062911,1.83349261291318,2.446462026815662,大量斷層觀察,大量斷層觀察,-5,False,False,False,0,研究中;大量斷層觀察
2026-04-15,3090,日電貿,電子零組件業,adjusted,B_magic_c4_40_fixed20,107.0,430085465.3,0.9820225329931014,0.0593298493698124,0.0711288400766718,0.1358811040339702,77.0,0.5454071606054256,0.0046948356807512,0.0046728971962617,0.2008843560194568,,False,False,False,False,False,False,False,False,弱動能<15%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-15,3450,聯鈞,電子工業,raw,B_magic_c4_40_fixed20,345.5,5023099507.8,1.0,0.1081224562024421,0.1272727272727274,0.1934369602763386,30.0,0.6247232896580216,0.0985691573926867,0.0,0.0246719237507528,,True,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,0.3365570599613152,True,1.1818099474663897,1.6007086922394198,2.0526163685239904,大量斷層觀察,可救斷層,-2,False,False,False,0,研究中;可救斷層
2026-04-15,3450,聯鈞,電子工業,adjusted,B_magic_c4_40_fixed20,344.808308,5023099507.8,1.0,0.108122455406957,0.1272727271218647,0.193436960945855,30.0,0.6247232896580216,0.0985691577067311,0.0,0.0246719241704579,,True,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-15,2327,國巨*,電子工業,adjusted,C_c4_25_fixed20,319.705463,9597713304.2,1.0,0.0849413883705925,0.1082251080066427,0.2384615397130602,111.0,0.7687248755008209,0.0320512817615779,-0.0062111794442498,0.3033916240268708,,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-15,3090,日電貿,電子零組件業,raw,C_c4_25_fixed20,107.0,430085465.3,0.9907407407407408,0.0593298493698124,0.0711288400766718,0.1358811040339702,77.0,0.5454071606054256,0.0046948356807512,0.0046728971962617,0.2008843560194568,,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,0.0190476190476189,True,1.4348533866062911,1.83349261291318,2.446462026815662,大量斷層觀察,大量斷層觀察,-5,False,False,False,0,研究中;大量斷層觀察
2026-04-15,3090,日電貿,電子零組件業,adjusted,C_c4_25_fixed20,107.0,430085465.3,0.9820225329931014,0.0593298493698124,0.0711288400766718,0.1358811040339702,77.0,0.5454071606054256,0.0046948356807512,0.0046728971962617,0.2008843560194568,,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-15,3450,聯鈞,電子工業,raw,C_c4_25_fixed20,345.5,5023099507.8,1.0,0.1081224562024421,0.1272727272727274,0.1934369602763386,30.0,0.6247232896580216,0.0985691573926867,0.0,0.0246719237507528,,True,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,0.3365570599613152,True,1.1818099474663897,1.6007086922394198,2.0526163685239904,大量斷層觀察,可救斷層,-2,False,False,False,0,研究中;可救斷層
2026-04-15,3450,聯鈞,電子工業,adjusted,C_c4_25_fixed20,344.808308,5023099507.8,1.0,0.108122455406957,0.1272727271218647,0.193436960945855,30.0,0.6247232896580216,0.0985691577067311,0.0,0.0246719241704579,,True,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-14,2493,揚博,電子零組件業,adjusted,A_repo50_c4_40_fixed20,139.0,223144316.6,0.8626548026309242,0.0772569444444444,0.0962897526501767,0.3365384615384614,79.0,0.5665239725535505,0.0651340996168583,0.0,-0.1408060776471766,,False,False,False,True,False,True,False,False,高動能30-40%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-14,3443,創意,電子工業,raw,A_repo50_c4_40_fixed20,3050.0,6520035526.25,1.0,0.0850218514104093,0.0910906911705953,0.3347921225382932,101.0,0.7886726437496429,0.0990990990990992,0.0327868852459016,0.463110788859618,,True,True,False,True,False,True,True,False,高動能30-40%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,0.227364185110664,True,1.0609772560252413,1.2679531969634807,1.4542693443518966,量能結構正常,正常,0,False,False,False,0,研究中
2026-04-14,3443,創意,電子工業,adjusted,A_repo50_c4_40_fixed20,3036.1678,6520035526.25,1.0,0.0850218513877028,0.0910906911755979,0.3347921224613337,101.0,0.7886726437496429,0.0990990989295126,0.0327868854942732,0.4631107887178816,,True,True,False,True,False,True,True,False,高動能30-40%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-14,4908,前鼎,通信網路業,raw,A_repo50_c4_40_fixed20,142.5,957138721.75,1.0,0.1104347826086957,0.143240823634736,0.3443396226415094,15.0,0.5232355654684598,0.0070671378091873,-0.0105263157894737,0.5541273373229749,,False,False,False,True,False,True,False,False,高動能30-40%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.8999999999999999,True,1.5347295138978336,1.911185068439846,2.4336616965732487,大量斷層觀察,危險斷層,-10,False,False,False,0,研究中;危險斷層
2026-04-14,4908,前鼎,通信網路業,adjusted,A_repo50_c4_40_fixed20,142.5,957138721.75,1.0,0.1104347826086957,0.143240823634736,0.3443396226415094,15.0,0.5232355654684598,0.0070671378091873,-0.0105263157894737,0.5541273373229749,,False,False,False,True,False,True,False,False,高動能30-40%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-14,4979,華星光,通信網路業,raw,A_repo50_c4_40_fixed20,485.0,5080709397.0,1.0,0.088402467045592,0.106262675926495,0.207970112079701,43.0,0.7857476308729887,0.043010752688172,0.002061855670103,0.0639338341271076,,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.6247906197654942,True,1.262767599977768,1.272673261373974,1.5092872303139044,量能結構正常,正常,0,False,False,False,0,研究中
2026-04-14,4979,華星光,通信網路業,adjusted,A_repo50_c4_40_fixed20,485.0,5080709397.0,1.0,0.088402467045592,0.106262675926495,0.207970112079701,43.0,0.7857476308729887,0.043010752688172,0.002061855670103,0.0639338341271076,,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-14,2493,揚博,電子零組件業,adjusted,B_magic_c4_40_fixed20,139.0,223144316.6,0.8626548026309242,0.0772569444444444,0.0962897526501767,0.3365384615384614,79.0,0.5665239725535505,0.0651340996168583,0.0,-0.1408060776471766,,False,False,False,False,False,False,False,False,高動能30-40%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-14,3443,創意,電子工業,raw,B_magic_c4_40_fixed20,3050.0,6520035526.25,1.0,0.0850218514104093,0.0910906911705953,0.3347921225382932,101.0,0.7886726437496429,0.0990990990990992,0.0327868852459016,0.463110788859618,,True,True,False,False,False,False,True,False,高動能30-40%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,0.227364185110664,True,1.0609772560252413,1.2679531969634807,1.4542693443518966,量能結構正常,正常,0,False,False,False,0,研究中
2026-04-14,3443,創意,電子工業,adjusted,B_magic_c4_40_fixed20,3036.1678,6520035526.25,1.0,0.0850218513877028,0.0910906911755979,0.3347921224613337,101.0,0.7886726437496429,0.0990990989295126,0.0327868854942732,0.4631107887178816,,True,True,False,False,False,False,True,False,高動能30-40%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-14,4908,前鼎,通信網路業,raw,B_magic_c4_40_fixed20,142.5,957138721.75,1.0,0.1104347826086957,0.143240823634736,0.3443396226415094,15.0,0.5232355654684598,0.0070671378091873,-0.0105263157894737,0.5541273373229749,,False,False,False,False,False,False,False,False,高動能30-40%,寬基準觀察,規格觀察,非主規格,reconstructed,0.8999999999999999,True,1.5347295138978336,1.911185068439846,2.4336616965732487,大量斷層觀察,危險斷層,-10,False,False,False,0,研究中;危險斷層
2026-04-14,4908,前鼎,通信網路業,adjusted,B_magic_c4_40_fixed20,142.5,957138721.75,1.0,0.1104347826086957,0.143240823634736,0.3443396226415094,15.0,0.5232355654684598,0.0070671378091873,-0.0105263157894737,0.5541273373229749,,False,False,False,False,False,False,False,False,高動能30-40%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-14,4979,華星光,通信網路業,raw,B_magic_c4_40_fixed20,485.0,5080709397.0,1.0,0.088402467045592,0.106262675926495,0.207970112079701,43.0,0.7857476308729887,0.043010752688172,0.002061855670103,0.0639338341271076,,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,0.6247906197654942,True,1.262767599977768,1.272673261373974,1.5092872303139044,量能結構正常,正常,0,False,False,False,0,研究中
2026-04-14,4979,華星光,通信網路業,adjusted,B_magic_c4_40_fixed20,485.0,5080709397.0,1.0,0.088402467045592,0.106262675926495,0.207970112079701,43.0,0.7857476308729887,0.043010752688172,0.002061855670103,0.0639338341271076,,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-14,4979,華星光,通信網路業,raw,C_c4_25_fixed20,485.0,5080709397.0,1.0,0.088402467045592,0.106262675926495,0.207970112079701,43.0,0.7857476308729887,0.043010752688172,0.002061855670103,0.0639338341271076,,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,0.6247906197654942,True,1.262767599977768,1.272673261373974,1.5092872303139044,量能結構正常,正常,0,False,False,False,0,研究中
2026-04-14,4979,華星光,通信網路業,adjusted,C_c4_25_fixed20,485.0,5080709397.0,1.0,0.088402467045592,0.106262675926495,0.207970112079701,43.0,0.7857476308729887,0.043010752688172,0.002061855670103,0.0639338341271076,,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-02,5243,乙盛-KY,電子工業,raw,B_magic_c4_40_fixed20,93.7,369014072.55,1.0,0.0835150737652341,0.12001060867259,0.2594086021505375,100.0,0.3825808936394817,0.0539932508436444,0.0352187833511206,-0.1818458873781126,,False,True,False,False,False,False,True,False,中高25-30%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-04-02,5243,乙盛-KY,電子工業,adjusted,B_magic_c4_40_fixed20,93.7,369014072.55,1.0,0.0835150737652341,0.12001060867259,0.2594086021505375,100.0,0.3825808936394817,0.0539932508436444,0.0352187833511206,-0.1818458873781126,,False,True,False,False,False,False,True,False,中高25-30%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-03-24,6584,南俊國際,電子零組件業,raw,A_repo50_c4_40_fixed20,540.0,602143083.4,1.0,0.1097644637548593,0.1637192014867214,0.2413793103448276,80.0,0.7901254697680743,0.0526315789473683,-0.0185185185185184,0.2008921251905897,,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.6744186046511629,True,1.2012583953099192,1.2656217756067656,1.7243416530782232,量能結構正常,正常,0,False,False,False,0,研究中
2026-03-24,6584,南俊國際,電子零組件業,adjusted,A_repo50_c4_40_fixed20,540.0,602143083.4,1.0,0.1097644637548593,0.1637192014867214,0.2413793103448276,80.0,0.7901254697680743,0.0526315789473683,-0.0185185185185184,0.2008921251905897,,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-03-24,6584,南俊國際,電子零組件業,raw,B_magic_c4_40_fixed20,540.0,602143083.4,1.0,0.1097644637548593,0.1637192014867214,0.2413793103448276,80.0,0.7901254697680743,0.0526315789473683,-0.0185185185185184,0.2008921251905897,,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,0.6744186046511629,True,1.2012583953099192,1.2656217756067656,1.7243416530782232,量能結構正常,正常,0,False,False,False,0,研究中
2026-03-24,6584,南俊國際,電子零組件業,adjusted,B_magic_c4_40_fixed20,540.0,602143083.4,1.0,0.1097644637548593,0.1637192014867214,0.2413793103448276,80.0,0.7901254697680743,0.0526315789473683,-0.0185185185185184,0.2008921251905897,,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-03-24,6584,南俊國際,電子零組件業,raw,C_c4_25_fixed20,540.0,602143083.4,1.0,0.1097644637548593,0.1637192014867214,0.2413793103448276,80.0,0.7901254697680743,0.0526315789473683,-0.0185185185185184,0.2008921251905897,,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,0.6744186046511629,True,1.2012583953099192,1.2656217756067656,1.7243416530782232,量能結構正常,正常,0,False,False,False,0,研究中
2026-03-24,6584,南俊國際,電子零組件業,adjusted,C_c4_25_fixed20,540.0,602143083.4,1.0,0.1097644637548593,0.1637192014867214,0.2413793103448276,80.0,0.7901254697680743,0.0526315789473683,-0.0185185185185184,0.2008921251905897,,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-03-19,8155,博智,電子零組件業,raw,A_repo50_c4_40_fixed20,269.5,376139825.05,1.0,0.088815789473684,0.1123379740758521,0.2334096109839816,103.0,0.5036653954064904,0.1,0.0556586270871986,0.2766938952348168,0.0876091625774768,True,True,False,True,False,True,True,False,中段15-25%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,0.54,True,1.5657068355853407,1.9854451171753336,2.451107449518985,大量斷層觀察,大量斷層觀察,-5,False,False,False,0,研究中;大量斷層觀察
2026-03-19,8155,博智,電子零組件業,adjusted,A_repo50_c4_40_fixed20,269.5,376139825.05,1.0,0.088815789473684,0.1123379740758521,0.2334096109839816,103.0,0.5036653954064904,0.1,0.0556586270871986,0.2766938952348168,0.0876091625774768,True,True,False,True,False,True,True,False,中段15-25%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
