regime,regime_value,signal,signals,n_raw_20d,avg_raw_20d,median_raw_20d,win_raw_20d,n_excess_20d,avg_excess_20d,median_excess_20d,win_excess_20d,n_t1_20d,avg_t1_20d,median_t1_20d,win_t1_20d,n_t1_excess_20d,avg_t1_excess_20d,median_t1_excess_20d,win_t1_excess_20d,n_t1_open_20d,avg_t1_open_20d,median_t1_open_20d,win_t1_open_20d,n_t1_open_excess_20d,avg_t1_open_excess_20d,median_t1_open_excess_20d,win_t1_open_excess_20d,n_raw_60d,avg_raw_60d,median_raw_60d,win_raw_60d,n_excess_60d,avg_excess_60d,median_excess_60d,win_excess_60d,n_t1_60d,avg_t1_60d,median_t1_60d,win_t1_60d,n_t1_excess_60d,avg_t1_excess_60d,median_t1_excess_60d,win_t1_excess_60d,n_t1_open_60d,avg_t1_open_60d,median_t1_open_60d,win_t1_open_60d,n_t1_open_excess_60d,avg_t1_open_excess_60d,median_t1_open_excess_60d,win_t1_open_excess_60d,avg_signal_day_ret_1d,pct_signal_day_gt9,pct_next_gap_gt3,pct_next_gap_lt_minus3,pct_low_liquidity_lt100m
regime_close_gt_ma60,False,c1_c2_c3,38,38,-0.04869689791322368,-0.06709674751359505,0.39473684210526316,38,-0.05154420406734019,-0.07134447124609447,0.34210526315789475,38,-0.04806345298757099,-0.042548093379886354,0.3684210526315789,38,-0.05051418273589028,-0.056129704941445,0.34210526315789475,38,-0.05789182257792243,-0.0568335432021036,0.3684210526315789,38,-0.06218214670597411,-0.0652775336431812,0.34210526315789475,37,-0.011062205353309403,-0.0722610722610722,0.40540540540540543,37,-0.01644132931611486,-0.08995415071367552,0.3783783783783784,37,-0.013724640551312181,-0.0751173708920188,0.3783783783783784,37,-0.012652518305294557,-0.1003565651078287,0.3783783783783784,37,-0.020223225818225127,-0.082,0.3783783783783784,37,-0.019736260099876213,-0.09462093183796398,0.35135135135135137,0.048824745802116765,0.2631578947368421,0.13157894736842105,0.0,0.21052631578947367
regime_close_gt_ma60,False,c1_c2_c3_repo_vol5,19,19,-0.06085273154831777,-0.049645390070922,0.42105263157894735,19,-0.052162509865678997,-0.06740904933099415,0.42105263157894735,19,-0.06694510601520576,-0.0480591497227357,0.3157894736842105,19,-0.05877432492401684,-0.054250240275852415,0.3684210526315789,19,-0.06835384761888835,-0.0578358208955224,0.42105263157894735,19,-0.06214061042025885,-0.04242315523923185,0.42105263157894735,19,-0.016262586503208058,-0.1327985739750445,0.2631578947368421,19,-0.028691819616308126,-0.13105733814480428,0.2631578947368421,19,-0.00843727256770987,-0.1098484848484847,0.2631578947368421,19,-0.014030349222846803,-0.14857188442321617,0.2631578947368421,19,-0.007432247450145418,-0.1426174496644295,0.2631578947368421,19,-0.015030662995851169,-0.11645267558908745,0.2631578947368421,0.04190880952673927,0.21052631578947367,0.10526315789473684,0.0,0.10526315789473684
regime_close_gt_ma60,False,magic26_v0,14,14,-0.06751486406426406,-0.09703832752613234,0.2857142857142857,14,-0.05287795768741371,-0.09871689543701351,0.21428571428571427,14,-0.06848663639985696,-0.057498134699096,0.21428571428571427,14,-0.0499910982527554,-0.056129704941445,0.2857142857142857,14,-0.07265412230671386,-0.0761458357429811,0.2857142857142857,14,-0.05349548780638185,-0.06129862661943694,0.2857142857142857,14,-0.02469595268166284,-0.11507692382216445,0.21428571428571427,14,-0.009914552288730177,-0.11819102127639738,0.21428571428571427,14,-0.03757997904177153,-0.0942138757975057,0.21428571428571427,14,-0.014146282224625304,-0.10168026167935817,0.21428571428571427,14,-0.03862551286111044,-0.10925099206349205,0.21428571428571427,14,-0.014400985333526461,-0.11263813175641152,0.21428571428571427,0.039985699997080015,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142
regime_close_gt_ma60,True,c1_c2_c3,165,150,0.12597554764344868,0.06459287588384395,0.6133333333333333,150,0.08525950067025789,0.018294793123157245,0.54,149,0.12735074350881692,0.0837070254110612,0.5973154362416108,149,0.08775639667520074,0.037772547450338076,0.5436241610738255,149,0.12262637104041588,0.0755441741357234,0.610738255033557,149,0.08365512933981857,0.03504313572803826,0.5369127516778524,119,0.27063445293780114,0.142857142857143,0.6554621848739496,119,0.17109424073833146,0.045171721628907306,0.5546218487394958,119,0.2619474972497774,0.1022044088176352,0.6638655462184874,119,0.15741747532141556,0.02270319740033705,0.5210084033613446,119,0.2525290690154043,0.1242937853107344,0.6554621848739496,119,0.15031539186766968,0.03151455844722778,0.5294117647058824,0.0552647187234211,0.3515151515151515,0.24242424242424243,0.06060606060606061,0.2909090909090909
regime_close_gt_ma60,True,c1_c2_c3_repo_vol5,92,84,0.16220505545353828,0.07348434817065115,0.6428571428571429,84,0.11255140773758023,0.05676807522380506,0.5833333333333334,83,0.16296628799558027,0.0954954954954954,0.6144578313253012,83,0.11651815373024133,0.05433225178156113,0.5903614457831325,83,0.15203957213562225,0.0893081761006289,0.6265060240963856,83,0.10618912927843156,0.054318435557793684,0.5783132530120482,62,0.29730452341959895,0.18287883349821496,0.6612903225806451,62,0.18657257432174473,0.10348095694333603,0.5806451612903226,62,0.29817695559816515,0.15531084519634136,0.6774193548387096,62,0.18386682671638357,0.10087025674580735,0.5645161290322581,62,0.28204680021851364,0.1399256677860081,0.6451612903225806,62,0.169996835575465,0.07840481484921852,0.5645161290322581,0.05255115652649407,0.34782608695652173,0.25,0.06521739130434782,0.18478260869565216
regime_close_gt_ma60,True,magic26_v0,79,75,0.16389862577317046,0.102127659574468,0.68,75,0.12342203598684082,0.07331640604558456,0.6533333333333333,74,0.16435505480399676,0.11008202578274046,0.6891891891891891,74,0.12885847506089015,0.0775263861908732,0.6351351351351351,74,0.15944285519131562,0.1074301160337551,0.6756756756756757,74,0.12412032586714666,0.06307400269425796,0.6351351351351351,56,0.21501846093768423,0.14285982819225923,0.625,56,0.13513657003657364,0.07350657808411629,0.5714285714285714,56,0.21707853871590552,0.15531084519634136,0.6964285714285714,56,0.13467292996052865,0.06370693542004258,0.5535714285714286,56,0.20700751648736096,0.13924026948052964,0.6428571428571429,56,0.12667936368290622,0.07231802130418069,0.5535714285714286,0.046670789477733,0.26582278481012656,0.16455696202531644,0.0379746835443038,0.20253164556962025
regime_ma20_gt_ma60,False,c1_c2_c3,39,39,0.00318484326657757,0.0037383177570093,0.5384615384615384,39,-0.002051247877796878,-0.024064202437807547,0.41025641025641024,39,-0.002201629014541161,-0.0085470085470085,0.46153846153846156,39,-0.005776132979749588,-0.007958229687345754,0.48717948717948717,39,-0.007799218273511739,-0.0060679611650485,0.48717948717948717,39,-0.011068077098571102,-0.01202376579914802,0.46153846153846156,39,0.042914118631821305,-0.0448430493273542,0.46153846153846156,39,0.03663601504466775,-0.08214888892229233,0.46153846153846156,39,0.0411041899946309,-0.0536082474226804,0.38461538461538464,39,0.040363661139925816,-0.08204739654168654,0.41025641025641024,39,0.03539094687197792,-0.0695652173913043,0.4358974358974359,39,0.034937577578454955,-0.08679574980999766,0.41025641025641024,0.05069607841174643,0.28205128205128205,0.15384615384615385,0.0,0.20512820512820512
regime_ma20_gt_ma60,False,c1_c2_c3_repo_vol5,19,19,0.010768904184232545,0.0179372197309417,0.5789473684210527,19,0.002862300487755831,7.761316813634234e-05,0.5263157894736842,19,0.004240516014710203,-0.0085470085470085,0.47368421052631576,19,-0.002419444427556052,0.002502003632389855,0.5263157894736842,19,-0.0002857899117607478,0.0225988700564971,0.5789473684210527,19,-0.007836348831594031,0.009569080745670484,0.5263157894736842,19,0.10773907548032548,-0.1105150214592274,0.3684210526315789,19,0.07965498911250775,-0.08655249782465699,0.3684210526315789,19,0.12209354772226313,-0.0895522388059701,0.3684210526315789,19,0.10011684240666023,-0.09357860802347177,0.3684210526315789,19,0.11967722943365577,-0.0728831725616291,0.3684210526315789,19,0.09677842949843816,-0.09015833014788871,0.3684210526315789,0.04252157338764148,0.21052631578947367,0.10526315789473684,0.0,0.10526315789473684
regime_ma20_gt_ma60,False,magic26_v0,17,17,-0.039450039168124486,-0.049645390070922,0.4117647058823529,17,-0.03043945628075213,-0.06154801030051421,0.35294117647058826,17,-0.039222977155936055,-0.037037037037037,0.35294117647058826,17,-0.026971557330838572,-0.03661354376298045,0.47058823529411764,17,-0.045888498656360736,-0.0404040404040404,0.4117647058823529,17,-0.03231233864312052,-0.01202376579914802,0.4117647058823529,17,0.035388348844938126,-0.1105150214592274,0.29411764705882354,17,0.04124096184455117,-0.08995415071367552,0.29411764705882354,17,0.0320796596471815,-0.0895522388059701,0.29411764705882354,17,0.04462430602670038,-0.09142489311039892,0.29411764705882354,17,0.027573156600284116,-0.1004464285714286,0.29411764705882354,17,0.041529990186294566,-0.09462093183796398,0.29411764705882354,0.03936689710691086,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413
regime_ma20_gt_ma60,True,c1_c2_c3,164,149,0.11356806133166629,0.0627450980392156,0.5771812080536913,149,0.07322311418264321,0.01148912902069621,0.5234899328859061,148,0.11645076419495357,0.07569307680654444,0.5743243243243243,148,0.07690157666791428,0.019061636235620905,0.5067567567567568,148,0.11064601040356672,0.06588084795321644,0.581081081081081,148,0.07117126826790693,0.012829285549834021,0.5067567567567568,117,0.25745767243491324,0.1352657004830917,0.6410256410256411,117,0.15660752885831752,0.03330661112294117,0.5299145299145299,117,0.24838356463704575,0.0809248554913293,0.6666666666666666,117,0.14265259488457654,0.02242880134588862,0.5128205128205128,117,0.23865344384232173,0.1111111111111111,0.6410256410256411,117,0.13499764515382504,0.018823370871277056,0.5128205128205128,0.054858974827968345,0.3475609756097561,0.23780487804878048,0.06097560975609756,0.2926829268292683
