date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma5,ma10,ma20,c1_cross_confirm,range_pos,c2_range_strength,gap1,gap2,gap_ok,gap_run_length,c3_ma_gap_run,gap1_run_length,gap2_run_length,c3_xq_exact_proxy,ret_20d,c4_ret_cap,vol_max_120,days_since_max_volume,c5_max_volume_not_recent,top5_volume_ratio_120,repo_top5_volume_ratio_ok,avg_amount_20d,vol_ma5,vol_ma20,q1_liquid,q2_warm_volume,magic26_v0,magic26_v0_quality,signal_day_ret_1d,next_open,next_open_gap,next_day_intraday_ret,next_close,fwd_5d,t1_close_fwd_5d,t1_open_fwd_5d,fwd_20d,t1_close_fwd_20d,t1_open_fwd_20d,fwd_60d,t1_close_fwd_60d,t1_open_fwd_60d,stock_name,industry_category,type,c1_only,c1_c2,c1_c2_c3,c1_c2_c3_xq,c1_c2_c3_repo_vol5,c1_c2_c3_c4,liquidity_bucket,year,bench_close,bench_ma20,bench_ma60,bench_ma120,regime_close_gt_ma60,regime_ma20_gt_ma60,regime_close_gt_ma120,regime_all3,regime_any2,bench_fwd_5d,bench_fwd_20d,bench_fwd_60d,bench_t1_close_fwd_5d,bench_t1_close_fwd_20d,bench_t1_close_fwd_60d,bench_t1_open_fwd_5d,bench_t1_open_fwd_20d,bench_t1_open_fwd_60d,excess_5d,t1_excess_5d,t1_open_excess_5d,excess_20d,t1_excess_20d,t1_open_excess_20d,excess_60d,t1_excess_60d,t1_open_excess_60d,risk_signal_day_gt9,risk_next_gap_gt3,risk_next_gap_lt_minus3,risk_liquidity_lt100m,next_gap_gt5,next_gap_gt7,price_mode,candidate,path_error,entry_date,exit20_date,entry_open,fixed20_ret,mfe20,mae20,hit_mae_le_minus8,hit_mfe_ge_15,hit_mfe_ge_20,tp15_sl8_ret,tp15_sl8_reason,tp15_sl8_days,tp20_sl8_ret,tp20_sl8_reason,tp20_sl8_days,sl8_ret,sl8_reason,sl8_days,tp20_ret,tp20_reason,tp20_days,ret_60d_signal,top_volume_window_n,top1_volume,top3_volume,top1_to_top3_volume_ratio,top5_volume,top1_to_top5_volume_ratio,top10_volume,top1_to_top10_volume_ratio,risk_daily_long_ma_bear,risk_daily_long_ma_simple_bear,risk_daily_long_ma_strong_bear,risk_daily_right_shoulder,risk_weekly_long_ma_bear,risk_weekly_long_ma_simple_bear,risk_weekly_long_ma_strong_bear,risk_weekly_right_shoulder,risk_any_long_ma_bear,risk_long_ma_score
2023-07-19,2421,70243519,8030010664,115.0,119.5,107.5,114.0,1.5,41525,105.26,99.04,96.77,True,1.0,True,0.0628029079159935,0.0877338017980777,True,2,True,2,2,True,0.2638580931263858,True,74065694.0,36.0,True,0.6494145454169375,True,2197334119.95,44795521.4,21707772.75,True,True,True,True,0.0133333333333334,120.0,0.0526315789473683,0.0416666666666667,125.0,0.2368421052631579,0.1599999999999999,0.2083333333333332,0.2938596491228069,0.1,0.1458333333333332,-0.1236842105263157,-0.24,-0.2083333333333333,建準,電子零組件業,twse,True,True,True,True,True,True,>=3億,2023,17116.44,17018.6595,16488.470333333335,16031.652833333334,True,True,True,True,True,0.0026939013019062,-0.0350411651020888,-0.0276862478412567,0.0044818230702323,-0.0456501614633125,-0.042177957446858,0.0080041344853611,-0.0423036426382834,-0.0388192630069377,0.2341482039612516,0.1555181769297675,0.200329198847972,0.3289008142248957,0.1456501614633125,0.1881369759716166,-0.0959979626850589,-0.1978220425531419,-0.1695140703263955,False,True,False,False,True,False,raw,candidate_a_repo50_c440_c5gt5,,2023-07-20,2023-08-18,120.0,0.1458333333333332,0.2916666666666667,-0.025,False,True,True,0.15,tp15,3.0,0.2,tp20,3.0,0.1458333333333332,fixed20,20.0,0.2,tp20,3.0,1.2222222222222223,120,74065694.0,70243519.0,1.0544132050104154,48099339.0,1.5398484789988487,36001969.0,2.057267867765788,False,False,False,False,False,False,False,False,False,0
2023-08-01,6531,12285361,4711676688,395.0,396.0,371.0,386.5,5.0,12437,361.3,334.65,325.85,True,1.0,True,0.079635440011953,0.1087923891361055,True,2,True,3,2,True,0.2231012658227849,True,25892589.0,42.0,True,0.806345669025218,True,2559774790.5,16210310.8,7434762.0,True,True,True,True,0.0131061598951507,386.5,0.0,-0.0996119016817593,348.0,-0.1073738680465717,-0.0603448275862068,-0.1539456662354463,-0.1448900388098318,-0.0574712643678161,-0.1513583441138422,-0.0284605433376455,0.0258620689655173,-0.0763260025873221,愛普*,電子工業,twse,True,True,True,True,True,True,>=3億,2023,17212.87,17075.1995,16733.400333333335,16186.171416666668,True,True,True,True,True,-0.0198647872202601,-0.0286442644370171,-0.0617671544605866,-0.0153329075343336,-0.0153441543105046,-0.052827883481031,-0.0332720799757311,-0.0332831218523388,-0.0700839531313018,-0.0875090808263115,-0.0450119200518731,-0.1206735862597152,-0.1162457743728146,-0.0421271100573114,-0.1180752222615033,0.0333066111229411,0.0786899524465483,-0.0062420494560202,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2023-08-02,2023-08-31,386.5,-0.1513583441138422,0.0,-0.2018111254851229,True,False,False,-0.08,sl8,1.0,-0.08,sl8,1.0,-0.08,sl8,1.0,-0.1513583441138422,fixed20,20.0,0.36572438162544163,120,25892589.0,24143805.0,1.0724319965307871,20878377.0,1.240162920709785,18187711.0,1.4236309890782848,False,False,False,False,False,False,False,False,False,0
2024-05-02,3234,5888218,288605778,49.45,50.9,46.85,50.6,0.6,3782,47.17,41.46,39.52,True,1.0,True,0.1377231066087796,0.1935728744939273,True,3,True,4,3,True,0.3074935400516796,True,13127595.0,47.0,True,0.710172655387373,True,142305600.45,9056222.0,3251473.25,True,True,True,True,0.012,49.5,-0.0217391304347825,-0.0363636363636362,47.7,-0.0869565217391303,-0.0230607966457023,-0.0585858585858585,-0.0306324110671937,-0.0031446540880504,-0.0393939393939394,-0.2361660079051384,-0.2012578616352202,-0.2303030303030302,光環,通信網路業,tpex,True,True,True,True,True,True,1-3億,2024,20222.44,20244.975,19563.6765,18457.893916666668,True,True,True,True,True,0.0167304242218051,0.0564738973140728,0.098955912342922,0.018618496905115,0.0415094302499912,0.0919331323855205,0.0160367147843341,0.0388696289565586,0.0891655275885856,-0.1036869459609354,-0.0416792935508173,-0.0746225733701926,-0.0871063083812665,-0.0446540843380416,-0.078263568350498,-0.3351219202480604,-0.2931909940207408,-0.3194685578916159,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2024-05-03,2024-05-31,49.5,-0.0393939393939394,0.1313131313131312,-0.101010101010101,True,False,False,-0.08,sl8,2.0,-0.08,sl8,2.0,-0.08,sl8,2.0,-0.0393939393939394,fixed20,20.0,0.8333333333333333,120,13127595.0,10017959.0,1.3104061416102821,9322859.0,1.4081082852373934,5917464.0,2.2184494912009605,False,False,False,False,False,False,False,False,False,0
2024-05-03,6419,1281725,93315845,73.0,77.5,66.0,75.2,4.7,1178,64.9,60.46,58.685,True,1.0,True,0.0734369831293417,0.1059044048734771,True,2,True,2,2,True,0.3925925925925926,True,1322056.0,33.0,True,0.7277641794296157,True,19210658.4,686857.2,305507.9,False,True,True,False,0.0666666666666666,74.7,-0.0066489361702127,-0.034805890227577,72.1,0.199468085106383,0.375866851595007,0.3279785809906292,0.9082446808510638,1.0110957004160888,0.9410977242302544,0.8550531914893615,1.045769764216366,0.9745649263721552,京晨科,光電業,tpex,True,True,True,True,True,True,1-3千萬,2024,20330.32,20238.1625,19602.4715,18493.658583333334,True,True,True,True,True,0.018618496905115,0.0415094302499912,0.0919331323855205,0.0162936680291823,0.0493804361966951,0.1032382203455484,0.0184528169220401,0.0516098790027246,0.1055820857625562,0.1808495882012679,0.3595731835658247,0.309525764068589,0.8667352506010726,0.9617152642193936,0.8894878452275298,0.763120059103841,0.9425315438708176,0.868982840609599,False,False,False,True,False,False,raw,candidate_a_repo50_c440_c5gt5,,2024-05-06,2024-06-03,74.7,0.9410977242302544,0.9745649263721552,-0.0749665327978582,False,True,True,0.15,tp15,3.0,0.2,tp20,4.0,0.9410977242302544,fixed20,20.0,0.2,tp20,4.0,0.7488372093023257,120,1322056.0,1024925.0,1.2899051150084153,962145.0,1.3740714757131203,629826.0,2.0990813335746696,False,False,False,False,False,False,False,False,False,0
2024-07-15,8147,4207627,615146651,148.0,150.5,142.0,149.0,3.5,3587,140.8,132.4,129.225,True,1.0,True,0.0634441087613293,0.0895724511510931,True,2,True,3,2,True,0.1825396825396825,True,10744553.0,96.0,True,0.575141562427027,True,303213980.4,4917590.4,2227116.05,True,True,True,True,0.0240549828178693,148.0,-0.0067114093959731,0.0844594594594594,160.5,-0.0570469798657717,-0.1121495327102803,-0.0371621621621621,-0.2114093959731543,-0.2398753894080997,-0.1756756756756756,-0.1677852348993288,-0.2211838006230529,-0.1554054054054053,正淩,電子零組件業,tpex,True,True,True,True,True,True,>=3億,2024,23879.36,23370.1085,21843.081166666663,20522.389583333334,True,True,True,True,True,-0.0679402630556262,-0.0775611239162188,-0.02459529903649,-0.0468974570002812,-0.0875967037889758,-0.0410992926272801,-0.0422309909452676,-0.0831295044917722,-0.0364044382971258,0.0108932831898545,-0.065252075709999,0.0050688287831055,-0.1338482720569354,-0.1522786856191238,-0.0925461711839033,-0.1431899358628387,-0.1800845079957727,-0.1190009671082794,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2024-07-16,2024-08-15,148.0,-0.1756756756756756,0.1047297297297298,-0.2905405405405405,True,False,False,-0.08,sl8,7.0,-0.08,sl8,7.0,-0.08,sl8,7.0,-0.1756756756756756,fixed20,20.0,0.39906103286384975,120,10744553.0,7391558.0,1.453624932659664,6179639.0,1.738702374038354,4980467.0,2.15733845842167,False,False,False,False,False,False,False,False,False,0
2024-10-22,6231,1360551,800452523,580.0,597.0,577.0,595.0,17.0,1689,571.0,539.9,529.225,True,1.0,True,0.0576032598629376,0.0789361802635928,True,2,True,3,2,True,0.1420345489443377,True,6842299.0,28.0,True,0.7298660874071712,True,796655236.85,2316318.8,1493559.9,True,True,True,True,0.0294117647058822,593.0,-0.0033613445378151,-0.0151770657672849,584.0,-0.095798319327731,-0.0924657534246575,-0.1062394603709949,-0.1680672268907562,-0.1618150684931506,-0.1745362563237774,-0.3176470588235294,-0.3424657534246575,-0.3524451939291737,系微,資訊服務業,tpex,True,True,True,True,True,True,>=3億,2024,23535.43,22800.481,22143.20566666667,22141.18516666667,True,True,True,True,True,-0.0258690833352099,-0.0359912693330862,-0.0216834789081823,-0.0220413666135841,-0.0333879585648191,-0.0080000822806832,-0.0248612953289941,-0.0361751695564186,-0.0108604988240441,-0.069929235992521,-0.0704243868110733,-0.0813781650420007,-0.1320759575576699,-0.1284271099283314,-0.1383610867673587,-0.295963579915347,-0.3344656711439742,-0.3415846951051295,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2024-10-23,2024-11-21,593.0,-0.1745362563237774,0.0084317032040472,-0.2225969645868465,True,False,False,-0.08,sl8,4.0,-0.08,sl8,4.0,-0.08,sl8,4.0,-0.1745362563237774,fixed20,20.0,0.2768240343347639,120,6842299.0,5904594.0,1.158809394854244,4993962.0,1.3701143500891677,4037537.0,1.6946715287067338,False,False,False,False,False,False,False,False,False,0
2025-06-10,5439,27830958,6202449732,213.0,231.5,212.5,226.0,13.0,21055,204.8,190.9,188.125,True,1.0,True,0.0728129910948141,0.0886378737541528,True,2,True,2,2,True,0.2988505747126437,True,49744425.0,63.0,True,0.5870045135711188,True,2855552099.45,19548725.0,14900675.5,True,True,True,True,0.0610328638497652,216.0,-0.0442477876106194,0.0277777777777776,222.0,-0.0862831858407079,-0.081081081081081,-0.0555555555555555,0.0663716814159292,0.0968468468468468,0.1273148148148148,0.3628318584070795,0.4189189189189188,0.4583333333333332,高技,電子零組件業,tpex,True,True,True,True,True,True,>=3億,2025,22242.14,21577.865,20890.817166666668,21991.05958333333,True,True,True,True,True,-0.0013735189149964,0.0054010090755656,0.0797872866549711,-0.0050453714046666,0.0025326990089051,0.0725497438818696,-0.0008777116216794,0.0067321017662829,0.077042433602948,-0.0849096669257114,-0.0760357096764143,-0.054677843933876,0.0609706723403635,0.0943141478379416,0.1205827130485318,0.2830445717521083,0.3463691750370491,0.3812908997303851,False,False,True,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2025-06-11,2025-07-09,216.0,0.1273148148148148,0.1574074074074074,-0.0763888888888888,False,True,False,0.15,tp15,21.0,0.1273148148148148,fixed20,20.0,0.1273148148148148,fixed20,20.0,0.1273148148148148,fixed20,20.0,0.4080996884735202,120,49744425.0,34738407.0,1.4319719669356168,29200202.0,1.703564413698234,23711381.0,2.0979134450245644,False,False,False,False,False,False,False,False,False,0
2025-08-04,3294,64047454,3063928304,45.8,50.3,45.8,50.3,4.55,33708,42.99,40.335,39.1475,True,1.0,True,0.0658237262923022,0.0981544159908041,True,2,True,2,2,True,0.3875862068965516,True,73859371.0,46.0,True,0.7234662748481842,True,426779687.75,28220528.4,9943643.3,True,True,True,True,0.0994535519125683,51.5,0.0238568588469185,-0.0718446601941747,47.8,-0.0566600397614313,-0.0062761506276149,-0.0776699029126213,0.0994035785288269,0.1966527196652721,0.1106796116504855,-0.1789264413518887,-0.1255230125523012,-0.1883495145631069,英濟,電子零組件業,tpex,True,True,True,True,True,True,>=3億,2025,23378.94,23107.055,22313.779166666667,21870.33233333333,True,True,True,True,True,0.0323607486053687,0.0296330800284359,0.2076402950689808,0.0210379369238045,0.015054147001406,0.1975436791728355,0.0280853164470771,0.0220602253770467,0.2058093316991793,-0.0890207883668,-0.0273140875514194,-0.1057552193596984,0.069770498500391,0.181598572663866,0.0886193862734387,-0.3865667364208696,-0.3230666917251367,-0.3941588462622862,True,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2025-08-05,2025-09-02,51.5,0.1106796116504855,0.1805825242718446,-0.1106796116504854,True,True,False,-0.08,sl8,3.0,-0.08,sl8,3.0,-0.08,sl8,3.0,0.1106796116504855,fixed20,20.0,0.8664192949907235,120,73859371.0,63771005.0,1.158196754151828,53434764.0,1.382234438239495,22652624.0,3.260521650825088,False,False,False,False,False,False,False,False,False,0
2025-08-13,5536,1441487,916400944,627.0,645.0,623.0,638.0,26.0,2411,596.0,542.05,523.75,True,1.0,True,0.0995295636933863,0.1379474940334129,True,3,True,4,3,True,0.2734530938123751,True,4245847.0,25.0,True,0.6283057302818496,True,558966585.4,1687974.8,1041007.1,True,True,True,True,0.042483660130719,643.0,0.0078369905956112,-0.0295489891135303,624.0,0.1551724137931034,0.1955128205128204,0.1601866251944013,0.4937304075235109,0.5080128205128205,0.463452566096423,0.0047021943573668,0.0256410256410255,-0.004665629860031,聖暉*,其他電子類,tpex,True,True,True,True,True,True,>=3億,2025,24370.02,23555.5295,22595.95433333333,21901.961666666662,True,True,True,True,True,-0.0305531140310924,0.0337533576090622,0.1401283216017057,-0.0113857934409049,0.0403336070071498,0.1530231330013491,-0.012217160995115,0.039458746418781,0.1520535070181585,0.1857255278241958,0.2068986139537253,0.1724037861895163,0.4599770499144486,0.4676792135056706,0.423993819677642,-0.1354261272443389,-0.1273821073603236,-0.1567191368781895,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2025-08-14,2025-09-11,643.0,0.463452566096423,0.578538102643857,-0.0295489891135303,False,True,True,0.15,tp15,3.0,0.2,tp20,4.0,0.463452566096423,fixed20,20.0,0.2,tp20,4.0,0.7360544217687075,120,4245847.0,2852862.0,1.4882763344318792,2667690.0,1.5915818554629662,1850745.0,2.294128580652656,False,False,False,False,False,False,False,False,False,0
2025-08-19,3163,18340313,3807226618,212.5,213.0,202.5,207.0,0.5,15330,200.0,185.8,179.925,True,0.9155555555555556,True,0.0764262648008611,0.1115742670557176,True,3,True,4,3,True,0.1794871794871795,True,84424140.0,103.0,True,0.5590305687449111,True,2192265214.0,32401838.4,11401677.95,True,True,True,True,0.0024213075060532,200.5,-0.0314009661835749,-0.0199501246882792,196.5,0.0410628019323671,0.2061068702290076,0.1820448877805487,0.0507246376811594,0.1145038167938932,0.0922693266832916,0.1352657004830917,0.1552162849872773,0.1321695760598504,波若威,通信網路業,tpex,True,True,True,True,True,True,>=3億,2025,24353.5,23784.715,22775.036333333333,21929.793833333333,True,True,True,True,True,-0.0019873940090747,0.0524006816268709,0.1270375921325477,0.037860035622617,0.0767312693435551,0.1325130875869402,0.0086645958517059,0.0464423654021695,0.1006550176126226,0.0430501959414418,0.1682468346063905,0.1733802919288427,-0.0016760439457115,0.037772547450338,0.0458269612811221,0.0082281083505439,0.022703197400337,0.0315145584472277,False,False,True,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2025-08-20,2025-09-17,200.5,0.0922693266832916,0.2768079800498753,-0.0224438902743142,False,True,True,0.15,tp15,6.0,0.2,tp20,7.0,0.0922693266832916,fixed20,20.0,0.2,tp20,7.0,0.23952095808383222,120,84424140.0,51961227.0,1.624752625645272,47195675.0,1.7888109450707084,40333968.0,2.093127559381214,False,False,False,False,False,False,False,False,False,0
2025-08-28,1560,6903319,2395997398,341.5,353.5,338.5,347.0,6.0,8295,336.7,323.55,315.175,True,0.8687350835322196,True,0.0406428681811157,0.0682953914491948,True,2,True,4,2,True,0.0660522273425499,True,12855243.0,46.0,True,0.6596944141779351,True,1438528031.95,5209447.6,4506243.35,True,True,True,True,0.0175953079178885,352.0,0.0144092219020173,-0.0085227272727272,349.0,-0.0273775216138328,-0.0257879656160457,-0.034090909090909,-0.0201729106628242,-0.0601719197707736,-0.0681818181818182,-0.0821325648414985,-0.0873925501432665,-0.0951704545454545,中砂,電機機械,twse,True,True,True,True,True,True,>=3億,2025,24236.45,24035.4825,23095.488833333333,22002.448916666668,True,True,True,True,True,-0.0023353255117809,0.0737484243773323,0.1309222266462291,0.0107902001807447,0.055594207922222,0.1370617048582312,0.0023140163098254,0.0467423110618983,0.1275266459694173,-0.0250421961020518,-0.0365781657967904,-0.0364049254007344,-0.0939213350401565,-0.1157661276929956,-0.1149241292437165,-0.2130547914877276,-0.2244542550014977,-0.2226971005148718,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2025-08-29,2025-09-26,352.0,-0.0681818181818182,0.015625,-0.1008522727272727,True,False,False,-0.08,sl8,12.0,-0.08,sl8,12.0,-0.08,sl8,12.0,-0.0681818181818182,fixed20,20.0,0.25270758122743686,120,12855243.0,10186170.0,1.2620291041677096,8480532.0,1.5158533686330056,7280323.0,1.7657517393115663,False,False,False,False,False,False,False,False,False,0
2025-08-28,7402,10087947,1267416061,122.5,132.0,119.5,132.0,12.0,7221,113.28000000000002,102.73,98.385,True,1.0,True,0.1026963885914535,0.151395029730142,True,2,True,3,2,True,0.3924050632911393,True,20918484.0,102.0,True,0.7629137943265869,True,456289849.85,11278376.8,4267796.4,True,True,True,True,0.1,132.0,0.0,-0.0227272727272727,129.0,0.0303030303030302,0.1589147286821706,0.1325757575757575,0.1287878787878789,0.0426356589147287,0.018939393939394,-0.0151515151515151,0.069767441860465,0.0454545454545454,邑錡,光電業,tpex,True,True,True,True,True,True,>=3億,2025,24236.45,24035.4825,23095.488833333333,22002.448916666668,True,True,True,True,True,-0.0023353255117809,0.0737484243773323,0.1309222266462291,0.0107902001807447,0.055594207922222,0.1370617048582312,0.0023140163098254,0.0467423110618983,0.1275266459694173,0.0326383558148111,0.1481245285014258,0.1302617412659321,0.0550394544105465,-0.0129585490074933,-0.0278029171225043,-0.1460737417977442,-0.0672942629977662,-0.0820721005148719,True,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2025-08-29,2025-09-26,132.0,0.018939393939394,0.303030303030303,-0.159090909090909,True,True,True,-0.08,sl8,2.0,-0.08,sl8,2.0,-0.08,sl8,2.0,0.2,tp20,7.0,0.6377171215880895,120,20918484.0,16729742.0,1.2503769633745696,15959000.0,1.3107640829625917,10087947.0,2.0736116079911997,False,False,False,False,False,False,False,False,False,0
2025-11-28,3163,28772457,8811598214,291.5,318.0,291.0,318.0,28.5,39094,275.3,252.65,239.9,True,1.0,True,0.0896497130417572,0.1475614839516466,True,3,True,3,3,True,0.3195020746887966,True,55166763.0,62.0,True,0.7349204085075646,True,2414893502.15,28794177.8,8993023.3,True,True,True,True,0.0984455958549221,333.0,0.0471698113207548,-0.0270270270270269,324.0,0.0283018867924529,0.0092592592592593,-0.018018018018018,0.1981132075471698,0.2160493827160494,0.1831831831831831,1.2735849056603774,1.009259259259259,0.954954954954955,波若威,通信網路業,tpex,True,True,True,True,True,True,>=3億,2025,27626.48,27463.6745,26714.928166666665,24945.6575,True,True,True,True,True,0.0128286339772565,0.0428722732682556,0.2162077832572229,0.0351558542680578,0.0499075981630083,0.1743763287449991,0.0227511873892467,0.0373261555183608,0.1603033298933012,0.0154732528151963,-0.0258965950087985,-0.0407692054072647,0.1552409342789142,0.166141784553041,0.1458570276648222,1.0573771224031543,0.83488293051426,0.7946516250616538,True,True,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2025-12-01,2025-12-30,333.0,0.1831831831831831,0.2252252252252251,-0.075075075075075,False,True,True,0.15,tp15,8.0,0.2,tp20,9.0,0.1831831831831831,fixed20,20.0,0.2,tp20,9.0,0.32499999999999996,120,55166763.0,47871501.0,1.1523925894865925,40543180.0,1.3606915639079125,30708932.0,1.7964402995193711,False,False,False,False,False,False,False,False,False,0
2025-12-01,5469,28069580,3082210058,109.0,112.5,107.0,111.5,3.5,16621,103.96,96.97,95.045,True,1.0,True,0.0720841497370319,0.0937976747856279,True,2,True,3,2,True,0.1331300813008129,True,51754930.0,19.0,True,0.7115705112537105,True,1616535175.45,29429006.0,16375550.75,True,True,True,True,0.0324074074074074,112.5,0.0089686098654708,-0.1022222222222222,101.0,-0.1408071748878924,-0.0475247524752474,-0.1448888888888888,-0.1704035874439462,-0.0861386138613862,-0.1795555555555555,-0.2654708520179372,-0.1534653465346535,-0.24,瀚宇博,電子零組件業,twse,True,True,True,True,True,True,>=3億,2025,27342.53,27414.0715,26770.357333333333,24988.16075,True,True,True,True,True,0.0351558542680578,0.0499075981630083,0.1743763287449991,0.022432300946116,0.0507660823232394,0.1889257361069241,0.022948891756366,0.0512969889674723,0.1895264488472925,-0.1759630291559503,-0.0699570534213634,-0.1678377806452548,-0.2203111856069546,-0.1369046961846256,-0.2308525445230278,-0.4398471807629363,-0.3423910826415776,-0.4295264488472925,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2025-12-02,2025-12-31,112.5,-0.1795555555555555,0.0,-0.1822222222222221,True,False,False,-0.08,sl8,1.0,-0.08,sl8,1.0,-0.08,sl8,1.0,-0.1795555555555555,fixed20,20.0,0.3498789346246973,120,51754930.0,45222182.0,1.144458929469613,36827282.0,1.4053421048015435,29589790.0,1.7490806795181717,False,False,False,False,False,False,False,False,False,0
2026-01-22,6949,337418,151129096,437.5,457.5,437.5,443.0,10.0,462,406.2,371.3,353.8,True,0.9004065040650406,True,0.0939940748720711,0.1481062747314867,True,3,True,6,3,True,0.2478873239436618,True,1064421.0,102.0,True,0.6384269006342416,True,101078074.75,419158.0,278088.8,True,True,True,True,0.0230946882217089,444.0,0.002257336343115,-0.0315315315315315,430.0,0.3205417607223475,0.3953488372093023,0.3513513513513513,0.4401805869074491,0.4255813953488372,0.3806306306306306,0.7404063205417608,0.7627906976744185,0.7072072072072073,沛爾生醫-創,創新板股票,twse,True,True,True,True,True,True,1-3億,2026,31746.08,30267.652500000004,28559.704,26957.881833333333,True,True,True,True,True,0.0248909471657603,0.0811933315861359,0.2261869811957884,0.0031988476138955,0.0271379543707415,0.2735674878940326,0.008650224591892,0.0327194163221791,0.2804880465648718,0.2956508135565872,0.3921499895954067,0.3427011267594593,0.3589872553213131,0.3984434409780957,0.3479112143084514,0.5142193393459724,0.4892232097803859,0.4267191606423355,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-01-23,2026-03-04,444.0,0.3806306306306306,0.7072072072072073,-0.0405405405405405,False,True,True,0.15,tp15,3.0,0.2,tp20,4.0,0.3806306306306306,fixed20,20.0,0.2,tp20,4.0,0.20708446866485009,120,1064421.0,899257.0,1.18366718301887,679555.0,1.5663500378924444,593633.0,1.7930623802922008,False,False,False,False,False,False,False,False,False,0
2026-01-27,2486,41437284,5202527311,122.0,127.5,121.0,127.5,11.5,21460,107.8,99.89,96.52,True,1.0,True,0.0791871058163977,0.1168669705760463,True,2,True,3,2,True,0.32398753894081,True,50263403.0,26.0,True,0.7088676228308696,True,1253263662.6,26171435.2,12085409.3,True,True,True,True,0.0991379310344826,127.5,0.0,0.0274509803921567,131.0,0.0117647058823529,-0.0114503816793892,0.0156862745098038,0.0627450980392156,-0.0687022900763358,-0.0431372549019607,1.258823529411765,1.1221374045801529,1.180392156862745,一詮,電子工業,twse,True,True,True,True,True,True,>=3億,2026,32317.92,30797.9055,28751.842833333336,27174.449416666663,True,True,True,True,True,-0.0037923232683291,0.0396566363181789,0.2729423799551456,-0.015669211695467,-0.021137782124155,0.2783200249239266,-0.0028395615309358,-0.0083794086547488,0.2949814957556353,0.015557029150682,0.0042188300160778,0.0185258360407396,0.0230884617210366,-0.0475645079521807,-0.0347578462472118,0.9858811494566192,0.8438173796562263,0.8854106611071095,True,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-01-28,2026-03-09,127.5,-0.0431372549019607,0.2549019607843137,-0.0666666666666666,False,True,True,0.15,tp15,10.0,0.2,tp20,11.0,-0.0431372549019607,fixed20,20.0,0.2,tp20,11.0,0.7346938775510203,120,50263403.0,42787711.0,1.174715866431836,35630099.0,1.4107006270176234,26261327.0,1.9139704174126464,False,False,False,False,False,False,False,False,False,0
2026-01-29,3163,30553229,14695958985,476.0,495.0,464.5,472.5,6.0,29458,426.3,395.05,384.825,True,1.0,True,0.0791039108973548,0.1077762619372442,True,2,True,4,2,True,0.1856963613550815,True,55166763.0,104.0,True,0.7121177655466209,True,2829417089.1,15764619.8,6743897.8,True,True,True,True,0.0128617363344052,482.0,0.0201058201058201,-0.0539419087136929,456.0,-0.001058201058201,0.0723684210526316,0.0145228215767634,0.4814814814814814,0.6885964912280702,0.5975103734439835,1.1375661375661377,1.280701754385965,1.1576763485477175,波若威,通信網路業,tpex,True,True,True,True,True,True,>=3億,2026,32536.27,31181.3735,28899.991833333333,27326.383916666666,True,True,True,True,True,-0.0225901739812215,0.0072411496462256,0.2786942080330659,-0.0087584889477994,0.0639488518966122,0.3033428716229387,-0.0237317665329873,0.0478772877840685,0.2836551220806793,0.0215319729230205,0.081126910000431,0.0382545881097507,0.4742403318352557,0.624647639331458,0.549633085659915,0.8588719295330718,0.9773588827630262,0.8740212264670382,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-01-30,2026-03-11,482.0,0.5975103734439835,0.7821576763485478,-0.1078838174273858,True,True,True,-0.08,sl8,2.0,-0.08,sl8,2.0,-0.08,sl8,2.0,0.2,tp20,8.0,1.1,120,55166763.0,46349303.0,1.1902393224769745,39285232.0,1.4042621155960082,30708932.0,1.7964402995193711,False,False,False,False,False,False,False,False,False,0
