price_mode,year,signal,signals,n_20d,avg_20d,median_20d,win_20d,n_60d,avg_60d,median_60d,win_60d,pct_signal_day_gt9,pct_next_gap_gt3
raw,2026,magic_c460_c5gt3_regime,44,40,0.1106161392509825,0.1061752333729501,0.6,15,0.05803941268144651,0.018823370871277,0.5333333333333333,0.5,0.25
raw,2021,magic_repo40_c460_c5gt3_regime,0,0,,,,0,,,,,
raw,2022,magic_repo40_c460_c5gt3_regime,0,0,,,,0,,,,,
raw,2023,magic_repo40_c460_c5gt3_regime,15,15,0.1141510232740975,0.0588583076158053,0.6,15,0.2282895337070272,0.1624901748951423,0.6666666666666666,0.2,0.13333333333333333
raw,2024,magic_repo40_c460_c5gt3_regime,8,8,0.03821708307114445,-0.07623423497900325,0.25,8,0.001234206369806137,-0.0960533794582421,0.25,0.125,0.0
raw,2025,magic_repo40_c460_c5gt3_regime,11,11,0.044901345671790535,0.0458269612811221,0.5454545454545454,11,-0.01616189791402132,-0.1298245463012459,0.36363636363636365,0.36363636363636365,0.09090909090909091
raw,2026,magic_repo40_c460_c5gt3_regime,40,36,0.12595126374080778,0.119072972016136,0.6388888888888888,13,0.08421351660053407,0.018823370871277,0.5384615384615384,0.475,0.225
raw,2021,magic_repo50_c460_c5gt3_regime,0,0,,,,0,,,,,
raw,2022,magic_repo50_c460_c5gt3_regime,0,0,,,,0,,,,,
raw,2023,magic_repo50_c460_c5gt3_regime,14,14,0.13346185034865615,0.0605362394386068,0.6428571428571429,14,0.24952390493600554,0.18333109798994535,0.7142857142857143,0.14285714285714285,0.07142857142857142
