signal,raw_signals,adj_signals,raw_avg_20d,adj_avg_20d,raw_median_20d,adj_median_20d,raw_win_20d,adj_win_20d,raw_avg_60d,adj_avg_60d,raw_median_60d,adj_median_60d,raw_win_60d,adj_win_60d,raw_pct_signal_day_gt9,adj_pct_signal_day_gt9,raw_pct_next_gap_gt3,adj_pct_next_gap_gt3,avg_raw_adj_median_20d,avg_raw_adj_win_20d,min_raw_adj_signals,rank_score
magic_repo40_c440_c5gt3_regime,65.0,62.0,0.1483633328700069,0.14043725715164151,0.0965587336914219,0.0742565754602193,0.65,0.6140350877192983,0.133894066255115,0.12295753005882555,0.05035751278409395,-0.0062420494071877,0.5454545454545454,0.48717948717948717,0.27692307692307694,0.27419354838709675,0.16923076923076924,0.16129032258064516,0.0854076545758206,0.6320175438596491,62.0,0.12731116334775044
magic_c440_c5gt8_regime,75.0,72.0,0.13007500977108236,0.12347279767417414,0.0965587336914219,0.0742565754602193,0.6285714285714286,0.5970149253731343,0.1226587152154106,0.11683635224520983,0.07231802130418065,0.0315145584472277,0.5576923076923077,0.5319148936170213,0.28,0.2777777777777778,0.17333333333333334,0.16666666666666666,0.0854076545758206,0.6127931769722814,72.0,0.12596628997027687
magic_c440_c5gt5_regime,75.0,72.0,0.13007500977108236,0.12347279767417414,0.0965587336914219,0.0742565754602193,0.6285714285714286,0.5970149253731343,0.1226587152154106,0.11683635224520983,0.07231802130418065,0.0315145584472277,0.5576923076923077,0.5319148936170213,0.28,0.2777777777777778,0.17333333333333334,0.16666666666666666,0.0854076545758206,0.6127931769722814,72.0,0.12596628997027687
magic_c440_c5gt3_regime,76.0,73.0,0.12574159178474414,0.11904529039656563,0.0886193862734387,0.06909520479366345,0.6197183098591549,0.5882352941176471,0.11896504527156879,0.11287922372240711,0.0692004671209602,0.02516896465925235,0.5471698113207547,0.5208333333333334,0.27631578947368424,0.273972602739726,0.17105263157894737,0.1643835616438356,0.07885729553355107,0.603976801988401,73.0,0.11790265593123127
magic_repo50_c460_c5gt5_regime,62.0,59.0,0.14312047536949749,0.13182987174355582,0.0940472878317378,0.0639338341271076,0.6428571428571429,0.5849056603773585,0.17816667233631428,0.16603205131286228,0.10944659031411355,0.0315145584472277,0.6052631578947368,0.5454545454545454,0.3225806451612903,0.3389830508474576,0.16129032258064516,0.15254237288135594,0.0789905609794227,0.6138814016172507,59.0,0.11651684130287283
magic_repo50_c460_c5gt8_regime,62.0,59.0,0.14312047536949749,0.13182987174355582,0.0940472878317378,0.0639338341271076,0.6428571428571429,0.5849056603773585,0.17816667233631428,0.16603205131286228,0.10944659031411355,0.0315145584472277,0.6052631578947368,0.5454545454545454,0.3225806451612903,0.3389830508474576,0.16129032258064516,0.15254237288135594,0.0789905609794227,0.6138814016172507,59.0,0.11651684130287283
magic_repo50_c460_c5gt3_regime,63.0,60.0,0.137493841288297,0.12609973157787507,0.0886193862734387,0.05912613832561855,0.631578947368421,0.5740740740740741,0.17172378864030097,0.15899858460220978,0.0876091625774768,0.02516896465925235,0.5897435897435898,0.5294117647058824,0.31746031746031744,0.3333333333333333,0.15873015873015872,0.15,0.07387276229952862,0.6028265107212476,60.0,0.10943806444377814
magic_repo40_c460_c5gt5_regime,75.0,73.0,0.12294756444426322,0.11277701355340004,0.0639338341271076,0.0543184425241295,0.6119402985074627,0.5692307692307692,0.11887463970829704,0.09846982845478985,0.0315145584472277,-0.0180719603846988,0.5319148936170213,0.46511627906976744,0.36,0.3698630136986301,0.17333333333333334,0.1643835616438356,0.05912613832561855,0.5905855338691159,73.0,0.09549324509944174
magic_repo40_c460_c5gt8_regime,75.0,73.0,0.12294756444426322,0.11277701355340004,0.0639338341271076,0.0543184425241295,0.6119402985074627,0.5692307692307692,0.11887463970829704,0.09846982845478985,0.0315145584472277,-0.0180719603846988,0.5319148936170213,0.46511627906976744,0.36,0.3698630136986301,0.17333333333333334,0.1643835616438356,0.05912613832561855,0.5905855338691159,73.0,0.09549324509944174
magic_repo60_c460_c5gt3_regime,46.0,43.0,0.14822570576521266,0.14081052748432063,0.0639338341271076,0.05912613832561855,0.627906976744186,0.575,0.20066851498074917,0.18876499481424108,0.1452419039592731,0.0692004649744557,0.5806451612903226,0.5185185185185185,0.34782608695652173,0.37209302325581395,0.13043478260869565,0.11627906976744186,0.061529986226363076,0.601453488372093,43.0,0.09257068390078167
