price_mode,year,signal,signals,n_20d,avg_20d,median_20d,win_20d,n_60d,avg_60d,median_60d,win_60d,pct_signal_day_gt9,pct_next_gap_gt3
raw,2023,magic_repo50_c460_c5gt3_regime,15,15,0.19317642544896169,0.1146104700687459,0.7333333333333333,15,0.2565208719769082,0.2041720210847484,0.7333333333333333,0.13333333333333333,0.06666666666666667
raw,2024,magic_repo50_c460_c5gt3_regime,8,8,0.036616695669762125,-0.08408144430476235,0.25,8,-0.01810829020025872,-0.1222533268679219,0.25,0.125,0.0
raw,2025,magic_repo50_c460_c5gt3_regime,8,8,0.056412539632038516,0.0672231737772804,0.625,8,-0.009714568722280669,-0.1193956186965307,0.375,0.375,0.125
raw,2026,magic_repo50_c460_c5gt3_regime,32,26,0.1613564880493884,0.13854420087962466,0.6923076923076923,8,0.3839996935873038,0.40388237554349693,0.875,0.4375,0.25
raw,2021,magic_repo60_c460_c5gt3_regime,0,0,,,,0,,,,,
raw,2022,magic_repo60_c460_c5gt3_regime,0,0,,,,0,,,,,
raw,2023,magic_repo60_c460_c5gt3_regime,13,13,0.21514739784472053,0.1146104700687459,0.7692307692307693,13,0.2844954245996148,0.2168300680437533,0.7692307692307693,0.15384615384615385,0.07692307692307693
raw,2024,magic_repo60_c460_c5gt3_regime,6,6,0.09384623396682192,-0.07623423497900325,0.3333333333333333,6,0.007873406219069077,-0.1682001230393024,0.3333333333333333,0.16666666666666666,0.0
raw,2025,magic_repo60_c460_c5gt3_regime,6,6,0.047481773787775704,0.0304082345754672,0.5,6,-0.08175366799264304,-0.18970811869653065,0.16666666666666666,0.5,0.16666666666666666
raw,2026,magic_repo60_c460_c5gt3_regime,21,18,0.1516011738552884,0.12313501637675464,0.6666666666666666,6,0.49426083587494607,0.537720543870992,0.8333333333333334,0.47619047619047616,0.19047619047619047
raw,2021,magic_c460_c5gt5_regime,0,0,,,,0,,,,,
raw,2022,magic_c460_c5gt5_regime,0,0,,,,0,,,,,
raw,2023,magic_c460_c5gt5_regime,19,19,0.16274581809308683,0.1146104700687459,0.6842105263157895,19,0.2257890441517362,0.1452419039592731,0.6842105263157895,0.15789473684210525,0.10526315789473684
raw,2024,magic_c460_c5gt5_regime,12,12,0.009656007482304982,-0.07623423497900325,0.3333333333333333,12,-0.02296686336841679,-0.1222533268679219,0.3333333333333333,0.16666666666666666,0.0
raw,2025,magic_c460_c5gt5_regime,13,13,0.04002053895385354,0.0458269612811221,0.5384615384615384,13,-0.0020907731988308864,-0.1298245463012459,0.38461538461538464,0.3076923076923077,0.07692307692307693
raw,2026,magic_c460_c5gt5_regime,43,35,0.1269935090758459,0.1302935583957769,0.6285714285714286,13,0.13185284788524754,0.0754355754874011,0.6153846153846154,0.5116279069767442,0.27906976744186046
raw,2021,magic_repo40_c460_c5gt5_regime,0,0,,,,0,,,,,
raw,2022,magic_repo40_c460_c5gt5_regime,0,0,,,,0,,,,,
raw,2023,magic_repo40_c460_c5gt5_regime,16,16,0.17134036412279385,0.08841232066507711,0.6875,16,0.2361763385096846,0.17470696252201076,0.6875,0.1875,0.125
raw,2024,magic_repo40_c460_c5gt5_regime,9,9,0.04975038301409486,-0.0742049016075085,0.3333333333333333,9,0.0053106643439754676,-0.1190009671082794,0.3333333333333333,0.1111111111111111,0.0
raw,2025,magic_repo40_c460_c5gt5_regime,11,11,0.044901345671790535,0.0458269612811221,0.5454545454545454,11,-0.01616189791402132,-0.1298245463012459,0.36363636363636365,0.36363636363636365,0.09090909090909091
raw,2026,magic_repo40_c460_c5gt5_regime,39,31,0.1469152497511092,0.1467948433634724,0.6774193548387096,11,0.17620650437213303,0.0876091625774768,0.6363636363636364,0.48717948717948717,0.2564102564102564
raw,2021,magic_repo50_c460_c5gt5_regime,0,0,,,,0,,,,,
raw,2022,magic_repo50_c460_c5gt5_regime,0,0,,,,0,,,,,
raw,2023,magic_repo50_c460_c5gt5_regime,15,15,0.19317642544896169,0.1146104700687459,0.7333333333333333,15,0.2565208719769082,0.2041720210847484,0.7333333333333333,0.13333333333333333,0.06666666666666667
raw,2024,magic_repo50_c460_c5gt5_regime,7,7,0.06721874751671832,-0.078263568350498,0.2857142857142857,7,-0.01025150425626642,-0.1255056866275644,0.2857142857142857,0.14285714285714285,0.0
raw,2025,magic_repo50_c460_c5gt5_regime,8,8,0.056412539632038516,0.0672231737772804,0.625,8,-0.009714568722280669,-0.1193956186965307,0.375,0.375,0.125
raw,2026,magic_repo50_c460_c5gt5_regime,32,26,0.1613564880493884,0.13854420087962466,0.6923076923076923,8,0.3839996935873038,0.40388237554349693,0.875,0.4375,0.25
raw,2021,magic_repo60_c460_c5gt5_regime,0,0,,,,0,,,,,
raw,2022,magic_repo60_c460_c5gt5_regime,0,0,,,,0,,,,,
raw,2023,magic_repo60_c460_c5gt5_regime,13,13,0.21514739784472053,0.1146104700687459,0.7692307692307693,13,0.2844954245996148,0.2168300680437533,0.7692307692307693,0.15384615384615385,0.07692307692307693
raw,2024,magic_repo60_c460_c5gt5_regime,6,6,0.09384623396682192,-0.07623423497900325,0.3333333333333333,6,0.007873406219069077,-0.1682001230393024,0.3333333333333333,0.16666666666666666,0.0
raw,2025,magic_repo60_c460_c5gt5_regime,6,6,0.047481773787775704,0.0304082345754672,0.5,6,-0.08175366799264304,-0.18970811869653065,0.16666666666666666,0.5,0.16666666666666666
raw,2026,magic_repo60_c460_c5gt5_regime,21,18,0.1516011738552884,0.12313501637675464,0.6666666666666666,6,0.49426083587494607,0.537720543870992,0.8333333333333334,0.47619047619047616,0.19047619047619047
raw,2021,magic_c460_c5gt8_regime,0,0,,,,0,,,,,
raw,2022,magic_c460_c5gt8_regime,0,0,,,,0,,,,,
raw,2023,magic_c460_c5gt8_regime,19,19,0.16274581809308683,0.1146104700687459,0.6842105263157895,19,0.2257890441517362,0.1452419039592731,0.6842105263157895,0.15789473684210525,0.10526315789473684
raw,2024,magic_c460_c5gt8_regime,12,12,0.009656007482304982,-0.07623423497900325,0.3333333333333333,12,-0.02296686336841679,-0.1222533268679219,0.3333333333333333,0.16666666666666666,0.0
raw,2025,magic_c460_c5gt8_regime,13,13,0.04002053895385354,0.0458269612811221,0.5384615384615384,13,-0.0020907731988308864,-0.1298245463012459,0.38461538461538464,0.3076923076923077,0.07692307692307693
raw,2026,magic_c460_c5gt8_regime,43,35,0.1269935090758459,0.1302935583957769,0.6285714285714286,13,0.13185284788524754,0.0754355754874011,0.6153846153846154,0.5116279069767442,0.27906976744186046
raw,2021,magic_repo40_c460_c5gt8_regime,0,0,,,,0,,,,,
raw,2022,magic_repo40_c460_c5gt8_regime,0,0,,,,0,,,,,
raw,2023,magic_repo40_c460_c5gt8_regime,16,16,0.17134036412279385,0.08841232066507711,0.6875,16,0.2361763385096846,0.17470696252201076,0.6875,0.1875,0.125
raw,2024,magic_repo40_c460_c5gt8_regime,9,9,0.04975038301409486,-0.0742049016075085,0.3333333333333333,9,0.0053106643439754676,-0.1190009671082794,0.3333333333333333,0.1111111111111111,0.0
raw,2025,magic_repo40_c460_c5gt8_regime,11,11,0.044901345671790535,0.0458269612811221,0.5454545454545454,11,-0.01616189791402132,-0.1298245463012459,0.36363636363636365,0.36363636363636365,0.09090909090909091
raw,2026,magic_repo40_c460_c5gt8_regime,39,31,0.1469152497511092,0.1467948433634724,0.6774193548387096,11,0.17620650437213303,0.0876091625774768,0.6363636363636364,0.48717948717948717,0.2564102564102564
raw,2021,magic_repo50_c460_c5gt8_regime,0,0,,,,0,,,,,
raw,2022,magic_repo50_c460_c5gt8_regime,0,0,,,,0,,,,,
raw,2023,magic_repo50_c460_c5gt8_regime,15,15,0.19317642544896169,0.1146104700687459,0.7333333333333333,15,0.2565208719769082,0.2041720210847484,0.7333333333333333,0.13333333333333333,0.06666666666666667
raw,2024,magic_repo50_c460_c5gt8_regime,7,7,0.06721874751671832,-0.078263568350498,0.2857142857142857,7,-0.01025150425626642,-0.1255056866275644,0.2857142857142857,0.14285714285714285,0.0
raw,2025,magic_repo50_c460_c5gt8_regime,8,8,0.056412539632038516,0.0672231737772804,0.625,8,-0.009714568722280669,-0.1193956186965307,0.375,0.375,0.125
raw,2026,magic_repo50_c460_c5gt8_regime,32,26,0.1613564880493884,0.13854420087962466,0.6923076923076923,8,0.3839996935873038,0.40388237554349693,0.875,0.4375,0.25
raw,2021,magic_repo60_c460_c5gt8_regime,0,0,,,,0,,,,,
raw,2022,magic_repo60_c460_c5gt8_regime,0,0,,,,0,,,,,
raw,2023,magic_repo60_c460_c5gt8_regime,13,13,0.21514739784472053,0.1146104700687459,0.7692307692307693,13,0.2844954245996148,0.2168300680437533,0.7692307692307693,0.15384615384615385,0.07692307692307693
raw,2024,magic_repo60_c460_c5gt8_regime,6,6,0.09384623396682192,-0.07623423497900325,0.3333333333333333,6,0.007873406219069077,-0.1682001230393024,0.3333333333333333,0.16666666666666666,0.0
raw,2025,magic_repo60_c460_c5gt8_regime,6,6,0.047481773787775704,0.0304082345754672,0.5,6,-0.08175366799264304,-0.18970811869653065,0.16666666666666666,0.5,0.16666666666666666
raw,2026,magic_repo60_c460_c5gt8_regime,21,18,0.1516011738552884,0.12313501637675464,0.6666666666666666,6,0.49426083587494607,0.537720543870992,0.8333333333333334,0.47619047619047616,0.19047619047619047
adj,2021,core_c1c2c3_regime,0,0,,,,0,,,,,
adj,2022,core_c1c2c3_regime,0,0,,,,0,,,,,
adj,2023,core_c1c2c3_regime,31,30,0.09540660779794778,-0.0018993156709178499,0.4666666666666667,30,0.21541783115942273,0.0760459993986008,0.6333333333333333,0.25806451612903225,0.1935483870967742
adj,2024,core_c1c2c3_regime,32,32,0.06811520311706921,-0.007770922339703451,0.4375,32,0.1153308913406388,-0.0741200762108392,0.34375,0.3125,0.25
adj,2025,core_c1c2c3_regime,28,28,0.07849902045197073,0.0422747026002951,0.5357142857142857,28,0.11810010098755942,-0.025697657636955147,0.5,0.32142857142857145,0.17857142857142858
adj,2026,core_c1c2c3_regime,72,57,0.0835164232370177,0.0888864575633871,0.5614035087719298,25,0.19309051487574078,0.0876091625774768,0.64,0.4722222222222222,0.2916666666666667
adj,2021,core_repo40_regime,0,0,,,,0,,,,,
adj,2022,core_repo40_regime,0,0,,,,0,,,,,
adj,2023,core_repo40_regime,25,24,0.10505881564334969,-0.0062855347258463,0.4583333333333333,24,0.20646544640564576,0.06453272172558515,0.5833333333333334,0.28,0.2
adj,2024,core_repo40_regime,13,13,0.01116681311328327,-0.0742048947186363,0.3076923076923077,13,-0.04329789885067235,-0.1190009692475896,0.23076923076923078,0.15384615384615385,0.07692307692307693
adj,2025,core_repo40_regime,21,21,0.09842010200138016,0.0458269612811221,0.5238095238095238,21,0.11038823054505009,-0.0820721005148719,0.47619047619047616,0.3333333333333333,0.19047619047619047
adj,2026,core_repo40_regime,56,44,0.10186126209208977,0.101986635249721,0.5909090909090909,18,0.22355484646763626,0.15487713262677777,0.6666666666666666,0.4642857142857143,0.2857142857142857
adj,2021,core_repo50_regime,0,0,,,,0,,,,,
adj,2022,core_repo50_regime,0,0,,,,0,,,,,
adj,2023,core_repo50_regime,17,16,0.12969906561010547,0.0034077459613145508,0.5,16,0.2104787411159747,0.1174535265359621,0.5625,0.29411764705882354,0.23529411764705882
adj,2024,core_repo50_regime,9,9,0.009532422100970309,-0.0898993223450056,0.2222222222222222,9,-0.04296143520080429,-0.1217289302371632,0.2222222222222222,0.2222222222222222,0.1111111111111111
adj,2025,core_repo50_regime,17,17,0.09062731228112213,0.0458269612811221,0.5294117647058824,17,0.09510755134626006,-0.0820721005148719,0.47058823529411764,0.35294117647058826,0.23529411764705882
adj,2026,core_repo50_regime,44,36,0.10985133347428537,0.101986635249721,0.6111111111111112,13,0.36125504651916235,0.3810455904446583,0.7692307692307693,0.4318181818181818,0.29545454545454547
adj,2021,core_repo60_regime,0,0,,,,0,,,,,
adj,2022,core_repo60_regime,0,0,,,,0,,,,,
adj,2023,core_repo60_regime,15,14,0.1462920115650927,0.0034077459613145508,0.5,14,0.20217639820515343,0.1174535265359621,0.5714285714285714,0.3333333333333333,0.26666666666666666
adj,2024,core_repo60_regime,7,7,0.05084795281631304,-0.078263568350498,0.2857142857142857,7,-0.027792304387189517,-0.2108945552134534,0.2857142857142857,0.2857142857142857,0.14285714285714285
adj,2025,core_repo60_regime,13,13,0.09682530353781095,-0.0101046590709319,0.46153846153846156,13,0.035760303303499816,-0.1567191359211019,0.3076923076923077,0.38461538461538464,0.15384615384615385
adj,2026,core_repo60_regime,26,21,0.13494525966150936,0.0994751893900369,0.6666666666666666,8,0.3685968117409622,0.40388237554349693,0.75,0.4230769230769231,0.19230769230769232
adj,2021,magic_c425_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_c425_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_c425_c5gt3_regime,7,7,0.2568690790318094,0.0303262056917026,0.5714285714285714,7,0.34995430133531535,0.1657065880974685,0.7142857142857143,0.14285714285714285,0.0
adj,2024,magic_c425_c5gt3_regime,8,8,-0.03588535941389194,-0.0751835451029758,0.375,8,-0.0713106086024464,-0.0741200762108392,0.25,0.0,0.0
adj,2025,magic_c425_c5gt3_regime,6,6,0.006481013403221533,-0.034548583981297204,0.5,6,-0.03769586823715203,-0.09559127103382205,0.5,0.0,0.0
adj,2026,magic_c425_c5gt3_regime,19,17,0.22662940414488167,0.2062655613599279,0.8235294117647058,3,0.4627831832289502,0.4267191606423355,1.0,0.2631578947368421,0.15789473684210525
adj,2021,magic_repo40_c425_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_repo40_c425_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_repo40_c425_c5gt3_regime,5,5,0.3193977235232755,0.0303262056917026,0.6,5,0.37255853072104955,0.1657065880974685,0.6,0.2,0.0
adj,2024,magic_repo40_c425_c5gt3_regime,6,6,-0.0517500444641028,-0.0751835451029758,0.3333333333333333,6,-0.08154488446103708,-0.0741200762108392,0.16666666666666666,0.0,0.0
adj,2025,magic_repo40_c425_c5gt3_regime,5,5,-0.04313091224691903,-0.1149241292437165,0.4,5,-0.11818975307378685,-0.2226971005148718,0.4,0.0,0.0
adj,2026,magic_repo40_c425_c5gt3_regime,18,16,0.26279020696031996,0.24147972829737235,0.875,3,0.4627831832289502,0.4267191606423355,1.0,0.2222222222222222,0.1111111111111111
adj,2021,magic_repo50_c425_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_repo50_c425_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_repo50_c425_c5gt3_regime,5,5,0.3193977235232755,0.0303262056917026,0.6,5,0.37255853072104955,0.1657065880974685,0.6,0.2,0.0
adj,2024,magic_repo50_c425_c5gt3_regime,3,3,-0.136168319024887,-0.1383610862692024,0.0,3,-0.17789716012116755,-0.1190009692475896,0.0,0.0,0.0
adj,2025,magic_repo50_c425_c5gt3_regime,3,3,-0.09998323749520739,-0.1149241292437165,0.3333333333333333,3,-0.20690299697164552,-0.2226971005148718,0.3333333333333333,0.0,0.0
adj,2026,magic_repo50_c425_c5gt3_regime,16,14,0.28865929219530834,0.24147972829737235,0.9285714285714286,3,0.4627831832289502,0.4267191606423355,1.0,0.1875,0.125
adj,2021,magic_repo60_c425_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_repo60_c425_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_repo60_c425_c5gt3_regime,5,5,0.3193977235232755,0.0303262056917026,0.6,5,0.37255853072104955,0.1657065880974685,0.6,0.2,0.0
adj,2024,magic_repo60_c425_c5gt3_regime,1,1,-0.1383610862692024,-0.1383610862692024,0.0,1,-0.3415846942665907,-0.3415846942665907,0.0,0.0,0.0
adj,2025,magic_repo60_c425_c5gt3_regime,2,2,-0.17288833688337216,-0.17288833688337216,0.0,2,-0.32611177468108216,-0.32611177468108216,0.0,0.0,0.0
adj,2026,magic_repo60_c425_c5gt3_regime,10,9,0.34271796797322335,0.3033916240268708,1.0,2,0.6503701935546868,0.6503701935546868,1.0,0.2,0.0
adj,2021,magic_c425_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_c425_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_c425_c5gt5_regime,7,7,0.2568690790318094,0.0303262056917026,0.5714285714285714,7,0.34995430133531535,0.1657065880974685,0.7142857142857143,0.14285714285714285,0.0
adj,2024,magic_c425_c5gt5_regime,7,7,-0.01564073972970443,-0.0578209166036976,0.42857142857142855,7,-0.0710541502814641,-0.075134335572356,0.2857142857142857,0.0,0.0
adj,2025,magic_c425_c5gt5_regime,6,6,0.006481013403221533,-0.034548583981297204,0.5,6,-0.03769586823715203,-0.09559127103382205,0.5,0.0,0.0
adj,2026,magic_c425_c5gt5_regime,19,17,0.22662940414488167,0.2062655613599279,0.8235294117647058,3,0.4627831832289502,0.4267191606423355,1.0,0.2631578947368421,0.15789473684210525
adj,2021,magic_repo40_c425_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_repo40_c425_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_repo40_c425_c5gt5_regime,5,5,0.3193977235232755,0.0303262056917026,0.6,5,0.37255853072104955,0.1657065880974685,0.6,0.2,0.0
adj,2024,magic_repo40_c425_c5gt5_regime,5,5,-0.026580513916282446,-0.0578209166036976,0.4,5,-0.08323269798338002,-0.075134335572356,0.2,0.0,0.0
adj,2025,magic_repo40_c425_c5gt5_regime,5,5,-0.04313091224691903,-0.1149241292437165,0.4,5,-0.11818975307378685,-0.2226971005148718,0.4,0.0,0.0
adj,2026,magic_repo40_c425_c5gt5_regime,18,16,0.26279020696031996,0.24147972829737235,0.875,3,0.4627831832289502,0.4267191606423355,1.0,0.2222222222222222,0.1111111111111111
adj,2021,magic_repo50_c425_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_repo50_c425_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_repo50_c425_c5gt5_regime,5,5,0.3193977235232755,0.0303262056917026,0.6,5,0.37255853072104955,0.1657065880974685,0.6,0.2,0.0
adj,2024,magic_repo50_c425_c5gt5_regime,2,2,-0.1154536299357282,-0.1154536299357282,0.0,2,-0.23029283175709014,-0.23029283175709014,0.0,0.0,0.0
adj,2025,magic_repo50_c425_c5gt5_regime,3,3,-0.09998323749520739,-0.1149241292437165,0.3333333333333333,3,-0.20690299697164552,-0.2226971005148718,0.3333333333333333,0.0,0.0
adj,2026,magic_repo50_c425_c5gt5_regime,16,14,0.28865929219530834,0.24147972829737235,0.9285714285714286,3,0.4627831832289502,0.4267191606423355,1.0,0.1875,0.125
adj,2021,magic_repo60_c425_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_repo60_c425_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_repo60_c425_c5gt5_regime,5,5,0.3193977235232755,0.0303262056917026,0.6,5,0.37255853072104955,0.1657065880974685,0.6,0.2,0.0
adj,2024,magic_repo60_c425_c5gt5_regime,1,1,-0.1383610862692024,-0.1383610862692024,0.0,1,-0.3415846942665907,-0.3415846942665907,0.0,0.0,0.0
adj,2025,magic_repo60_c425_c5gt5_regime,2,2,-0.17288833688337216,-0.17288833688337216,0.0,2,-0.32611177468108216,-0.32611177468108216,0.0,0.0,0.0
adj,2026,magic_repo60_c425_c5gt5_regime,10,9,0.34271796797322335,0.3033916240268708,1.0,2,0.6503701935546868,0.6503701935546868,1.0,0.2,0.0
adj,2021,magic_c425_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_c425_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_c425_c5gt8_regime,7,7,0.2568690790318094,0.0303262056917026,0.5714285714285714,7,0.34995430133531535,0.1657065880974685,0.7142857142857143,0.14285714285714285,0.0
adj,2024,magic_c425_c5gt8_regime,7,7,-0.01564073972970443,-0.0578209166036976,0.42857142857142855,7,-0.0710541502814641,-0.075134335572356,0.2857142857142857,0.0,0.0
adj,2025,magic_c425_c5gt8_regime,6,6,0.006481013403221533,-0.034548583981297204,0.5,6,-0.03769586823715203,-0.09559127103382205,0.5,0.0,0.0
adj,2026,magic_c425_c5gt8_regime,19,17,0.22662940414488167,0.2062655613599279,0.8235294117647058,3,0.4627831832289502,0.4267191606423355,1.0,0.2631578947368421,0.15789473684210525
adj,2021,magic_repo40_c425_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_repo40_c425_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_repo40_c425_c5gt8_regime,5,5,0.3193977235232755,0.0303262056917026,0.6,5,0.37255853072104955,0.1657065880974685,0.6,0.2,0.0
adj,2024,magic_repo40_c425_c5gt8_regime,5,5,-0.026580513916282446,-0.0578209166036976,0.4,5,-0.08323269798338002,-0.075134335572356,0.2,0.0,0.0
adj,2025,magic_repo40_c425_c5gt8_regime,5,5,-0.04313091224691903,-0.1149241292437165,0.4,5,-0.11818975307378685,-0.2226971005148718,0.4,0.0,0.0
adj,2026,magic_repo40_c425_c5gt8_regime,18,16,0.26279020696031996,0.24147972829737235,0.875,3,0.4627831832289502,0.4267191606423355,1.0,0.2222222222222222,0.1111111111111111
adj,2021,magic_repo50_c425_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_repo50_c425_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_repo50_c425_c5gt8_regime,5,5,0.3193977235232755,0.0303262056917026,0.6,5,0.37255853072104955,0.1657065880974685,0.6,0.2,0.0
adj,2024,magic_repo50_c425_c5gt8_regime,2,2,-0.1154536299357282,-0.1154536299357282,0.0,2,-0.23029283175709014,-0.23029283175709014,0.0,0.0,0.0
adj,2025,magic_repo50_c425_c5gt8_regime,3,3,-0.09998323749520739,-0.1149241292437165,0.3333333333333333,3,-0.20690299697164552,-0.2226971005148718,0.3333333333333333,0.0,0.0
adj,2026,magic_repo50_c425_c5gt8_regime,16,14,0.28865929219530834,0.24147972829737235,0.9285714285714286,3,0.4627831832289502,0.4267191606423355,1.0,0.1875,0.125
adj,2021,magic_repo60_c425_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_repo60_c425_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_repo60_c425_c5gt8_regime,5,5,0.3193977235232755,0.0303262056917026,0.6,5,0.37255853072104955,0.1657065880974685,0.6,0.2,0.0
adj,2024,magic_repo60_c425_c5gt8_regime,1,1,-0.1383610862692024,-0.1383610862692024,0.0,1,-0.3415846942665907,-0.3415846942665907,0.0,0.0,0.0
adj,2025,magic_repo60_c425_c5gt8_regime,2,2,-0.17288833688337216,-0.17288833688337216,0.0,2,-0.32611177468108216,-0.32611177468108216,0.0,0.0,0.0
adj,2026,magic_repo60_c425_c5gt8_regime,10,9,0.34271796797322335,0.3033916240268708,1.0,2,0.6503701935546868,0.6503701935546868,1.0,0.2,0.0
adj,2021,magic_c440_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_c440_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_c440_c5gt3_regime,13,13,0.1452982815012753,0.0303262056917026,0.5384615384615384,13,0.2544577941480467,0.1303765909952842,0.6923076923076923,0.15384615384615385,0.07692307692307693
adj,2024,magic_c440_c5gt3_regime,13,13,0.015197291033947662,-0.078263568350498,0.38461538461538464,13,-0.014533848653145264,-0.075134335572356,0.3076923076923077,0.07692307692307693,0.0
adj,2025,magic_c440_c5gt3_regime,13,13,0.040020539821007346,0.0458269612811221,0.5384615384615384,13,-4.9937349911296417e-05,-0.1163198047344969,0.38461538461538464,0.3076923076923077,0.07692307692307693
adj,2026,magic_c440_c5gt3_regime,34,29,0.18925414780467134,0.2008843560194568,0.7241379310344828,9,0.25553784808785207,0.0876091625774768,0.7777777777777778,0.38235294117647056,0.29411764705882354
adj,2021,magic_repo40_c440_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_repo40_c440_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_repo40_c440_c5gt3_regime,10,10,0.15381529136381128,0.0034077459613145508,0.5,10,0.2652781079669124,0.1174535265359621,0.6,0.2,0.1
adj,2024,magic_repo40_c440_c5gt3_regime,10,10,0.04651431270885137,-0.0680422424770978,0.4,10,0.006940754096203709,-0.0741200762108392,0.3,0.0,0.0
adj,2025,magic_repo40_c440_c5gt3_regime,11,11,0.044901346599019315,0.0458269612811221,0.5454545454545454,11,-0.01375000051274846,-0.1163198047344969,0.36363636363636365,0.36363636363636365,0.09090909090909091
adj,2026,magic_repo40_c440_c5gt3_regime,31,26,0.21183510785875875,0.20088824060502325,0.7692307692307693,8,0.2780506321629085,0.2571641616099062,0.75,0.3548387096774194,0.25806451612903225
adj,2021,magic_repo50_c440_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_repo50_c440_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_repo50_c440_c5gt3_regime,9,9,0.18826149662932284,0.0303262056917026,0.5555555555555556,9,0.3024191936934927,0.1657065880974685,0.6666666666666666,0.1111111111111111,0.0
adj,2024,magic_repo50_c440_c5gt3_regime,7,7,0.05244834811406707,-0.0898993223450056,0.2857142857142857,7,0.0035693381949652597,-0.1190009692475896,0.2857142857142857,0.0,0.0
adj,2025,magic_repo50_c440_c5gt3_regime,8,8,0.05641254016140079,0.0672231737772804,0.625,8,-0.008086303306467306,-0.1193956182179869,0.375,0.375,0.125
adj,2026,magic_repo50_c440_c5gt3_regime,26,23,0.22488626818372265,0.2008921251905897,0.782608695652174,7,0.3893220733354056,0.4267191606423355,0.8571428571428571,0.3076923076923077,0.23076923076923078
adj,2021,magic_repo60_c440_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_repo60_c440_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_repo60_c440_c5gt3_regime,8,8,0.22029311800125095,0.05229139057596095,0.625,8,0.34407913183121064,0.2668988142491728,0.75,0.125,0.0
adj,2024,magic_repo60_c440_c5gt3_regime,5,5,0.12745646152078563,-0.078263568350498,0.4,5,0.04341843069233377,-0.2108945552134534,0.4,0.0,0.0
adj,2025,magic_repo60_c440_c5gt3_regime,6,6,0.047481773862865305,0.0304082345754672,0.5,6,-0.08175366783312843,-0.18970811821798683,0.16666666666666666,0.5,0.16666666666666666
adj,2026,magic_repo60_c440_c5gt3_regime,16,14,0.2731210068111177,0.25482859269339936,0.8571428571428571,5,0.523764395979817,0.6830244786500761,0.8,0.375,0.1875
adj,2021,magic_c440_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_c440_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_c440_c5gt5_regime,13,13,0.1452982815012753,0.0303262056917026,0.5384615384615384,13,0.2544577941480467,0.1303765909952842,0.6923076923076923,0.15384615384615385,0.07692307692307693
adj,2024,magic_c440_c5gt5_regime,12,12,0.031263540053710355,-0.0680422424770978,0.4166666666666667,12,-0.009652851303463838,-0.09706765240997281,0.3333333333333333,0.08333333333333333,0.0
adj,2025,magic_c440_c5gt5_regime,13,13,0.040020539821007346,0.0458269612811221,0.5384615384615384,13,-4.9937349911296417e-05,-0.1163198047344969,0.38461538461538464,0.3076923076923077,0.07692307692307693
adj,2026,magic_c440_c5gt5_regime,34,29,0.18925414780467134,0.2008843560194568,0.7241379310344828,9,0.25553784808785207,0.0876091625774768,0.7777777777777778,0.38235294117647056,0.29411764705882354
adj,2021,magic_repo40_c440_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_repo40_c440_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_repo40_c440_c5gt5_regime,10,10,0.15381529136381128,0.0034077459613145508,0.5,10,0.2652781079669124,0.1174535265359621,0.6,0.2,0.1
