regime,regime_value,signal,signals,n_raw_20d,avg_raw_20d,median_raw_20d,win_raw_20d,n_excess_20d,avg_excess_20d,median_excess_20d,win_excess_20d,n_t1_20d,avg_t1_20d,median_t1_20d,win_t1_20d,n_t1_excess_20d,avg_t1_excess_20d,median_t1_excess_20d,win_t1_excess_20d,n_t1_open_20d,avg_t1_open_20d,median_t1_open_20d,win_t1_open_20d,n_t1_open_excess_20d,avg_t1_open_excess_20d,median_t1_open_excess_20d,win_t1_open_excess_20d,n_raw_60d,avg_raw_60d,median_raw_60d,win_raw_60d,n_excess_60d,avg_excess_60d,median_excess_60d,win_excess_60d,n_t1_60d,avg_t1_60d,median_t1_60d,win_t1_60d,n_t1_excess_60d,avg_t1_excess_60d,median_t1_excess_60d,win_t1_excess_60d,n_t1_open_60d,avg_t1_open_60d,median_t1_open_60d,win_t1_open_60d,n_t1_open_excess_60d,avg_t1_open_excess_60d,median_t1_open_excess_60d,win_t1_open_excess_60d,avg_signal_day_ret_1d,pct_signal_day_gt9,pct_next_gap_gt3,pct_next_gap_lt_minus3,pct_low_liquidity_lt100m
regime_ma20_gt_ma60,False,magic26_v0,18,18,-0.048981102231669044,-0.06709674751359505,0.3888888888888889,18,-0.03992568473321321,-0.06447852981575418,0.3333333333333333,18,-0.05224860123206827,-0.04113158384515165,0.3333333333333333,18,-0.03910182457040689,-0.04499897389077312,0.4444444444444444,18,-0.05707651135726999,-0.0464410872574137,0.3888888888888889,18,-0.04303561324186388,-0.027223460519189932,0.3888888888888889,18,0.022158313154775917,-0.11507692382216445,0.2777777777777778,18,0.02556018327391079,-0.10328929961808946,0.2777777777777778,18,0.0170908286531373,-0.09094729057415625,0.2777777777777778,18,0.027139298183669096,-0.09250175056693535,0.2777777777777778,18,0.014374647900268335,-0.10925099206349205,0.2777777777777778,18,0.025377503799651542,-0.10172225988084979,0.2777777777777778,0.04248414654178656,0.16666666666666666,0.05555555555555555,0.0,0.2222222222222222
regime_ma20_gt_ma60,False,magic26_v0_quality,16,16,-0.05621713671936707,-0.08931238000426645,0.375,16,-0.046856488504326485,-0.06925054694589752,0.3125,16,-0.05847940525891198,-0.042548093379886354,0.3125,16,-0.045618872952378944,-0.0538173221472091,0.375,16,-0.06387113743699088,-0.0595124483503575,0.375,16,-0.04984797622343987,-0.04660656694221277,0.3125,16,0.0503205649307112,-0.10578015881323735,0.3125,16,0.038397310082334726,-0.11819102127639738,0.3125,16,0.046962795715186745,-0.0822092744831989,0.3125,16,0.0407736932986968,-0.09250175056693535,0.3125,16,0.04388855347987647,-0.09122321428571431,0.3125,16,0.038897941980403423,-0.10172225988084979,0.3125,0.04361085511449935,0.1875,0.0625,0.0,0.1875
regime_ma20_gt_ma60,True,c1_c2,305,288,0.08323117689693961,0.01642311743022635,0.53125,288,0.050195955121978136,-0.013268244251134941,0.4791666666666667,286,0.08246996782272313,0.01580136111028555,0.527972027972028,286,0.04971142645182467,-0.013920758124924916,0.46153846153846156,286,0.07846798854364223,0.0174788502877748,0.5559440559440559,286,0.04525380006228462,-0.006379880512672558,0.479020979020979,242,0.18959333790216187,0.09204633956386285,0.5950413223140496,242,0.0986907900119702,-0.0019049208129788093,0.5,242,0.1848468949857057,0.06779495115221121,0.6074380165289256,242,0.09046874129919114,-0.026172893345427294,0.4669421487603306,242,0.17917565982285952,0.06833587527537704,0.6033057851239669,242,0.08550297350090963,-0.017726454897566697,0.4628099173553719,0.04392511663685673,0.2360655737704918,0.16721311475409836,0.05901639344262295,0.33114754098360655
regime_ma20_gt_ma60,True,c1_c2_c3_xq,168,154,0.10385392334741064,0.051622823042260346,0.5454545454545454,154,0.06622264657587194,0.0014559883765180685,0.5,153,0.10371989875593247,0.049655172413793,0.5424836601307189,153,0.06702003749987688,-0.003205960843212962,0.48366013071895425,153,0.09824053730946515,0.0322033898305085,0.5555555555555556,153,0.06127379762360368,-0.006200527457441284,0.48366013071895425,119,0.24903068610231374,0.1352657004830917,0.6302521008403361,119,0.1400746233775861,0.002587600306474775,0.5126050420168067,119,0.23955883907652314,0.0809248554913293,0.6554621848739496,119,0.12532939990903594,-0.003622945548908533,0.48739495798319327,119,0.22831709485559462,0.1065573770491803,0.6218487394957983,119,0.1156610552617391,-0.01738094455432169,0.4789915966386555,0.0540092620796229,0.3392857142857143,0.2261904761904762,0.06547619047619048,0.27380952380952384
regime_ma20_gt_ma60,True,magic26_v0,71,69,0.16062973051638305,0.1287878787878789,0.6376811594202898,69,0.12089882976571253,0.07331640604558456,0.6231884057971014,69,0.15383571671397914,0.1050656660412758,0.6521739130434783,69,0.11763196213808302,0.06158776294128546,0.5797101449275363,69,0.14957754741084361,0.1106796116504855,0.6376811594202898,69,0.11282345965598073,0.06393383412710762,0.5942028985507246,50,0.22482318981857827,0.1597583648901573,0.62,50,0.12795654568291265,0.06757402283113322,0.56,50,0.2195623730329893,0.1620257581525186,0.7,50,0.1200744344559359,0.022565999373112836,0.52,50,0.21006203738832913,0.15554036761284315,0.64,50,0.1119284061904911,0.02516896465925242,0.52,0.047040540586440256,0.28169014084507044,0.16901408450704225,0.04225352112676056,0.15492957746478872
regime_ma20_gt_ma60,True,magic26_v0_quality,60,58,0.14626062500180087,0.09301386083443615,0.603448275862069,58,0.10395739332965873,0.05800506337545508,0.5862068965517241,58,0.14224096461902272,0.0977567567567567,0.6206896551724138,58,0.10441860790132393,0.04970817927391646,0.5517241379310345,58,0.13370954842074156,0.08812463256907696,0.603448275862069,58,0.09554774550280094,0.04043504850458018,0.5517241379310345,41,0.2190673910610591,0.1352657004830917,0.5853658536585366,41,0.10550999394819233,0.008228108350543967,0.5121951219512195,41,0.20926611874561435,0.1552162849872773,0.6585365853658537,41,0.09210628781567262,-0.03383731586543548,0.4634146341463415,41,0.19637675243938985,0.1321695760598504,0.6097560975609756,41,0.08147436637890244,-0.0180719652408117,0.4634146341463415,0.04809203404682149,0.3,0.2,0.05,0.05
regime_close_gt_ma120,False,c1_c2,47,47,-0.05383082713965513,-0.0454545454545455,0.425531914893617,47,-0.032759094179673376,-0.01922252148759207,0.425531914893617,47,-0.05999309434599555,-0.0480591497227357,0.3829787234042553,47,-0.04090513351547328,-0.0025213081040454527,0.46808510638297873,47,-0.06119032517757006,-0.0441176470588234,0.40425531914893614,47,-0.04141457856661204,-0.003251391694498715,0.48936170212765956,47,0.005939551317736014,0.0049999999999998,0.5319148936170213,47,0.009700331144399414,0.002587600306474775,0.5106382978723404,47,0.010300842971250059,-0.021311475409836,0.48936170212765956,47,0.01661332042881842,-0.009547974006441425,0.425531914893617,47,0.009578769327837796,-0.0166666666666667,0.46808510638297873,47,0.016570776022850724,-0.01738094455432169,0.425531914893617,0.03551175604002977,0.0851063829787234,0.0851063829787234,0.0,0.2978723404255319
regime_close_gt_ma120,False,c1_c2_c3_xq,28,28,-0.057019753780430026,-0.04754996776273375,0.42857142857142855,28,-0.038421699053844356,-0.04276601979497341,0.39285714285714285,28,-0.061790265979713786,-0.053824733148146245,0.39285714285714285,28,-0.04295079167363488,-0.036734961495771365,0.39285714285714285,28,-0.06932587614337189,-0.062191291742725203,0.39285714285714285,28,-0.049690220697124164,-0.030999592193590456,0.4642857142857143,28,0.021482136717732414,-0.0936429425043155,0.4642857142857143,28,0.034790529449867894,-0.0771368311934807,0.4642857142857143,28,0.03267533046775109,-0.05335279627771185,0.42857142857142855,28,0.05181346810064639,-0.04089400835240541,0.4642857142857143,28,0.025095137599821453,-0.07578260869565215,0.39285714285714285,28,0.04502765289806985,-0.03353267762224055,0.39285714285714285,0.040281869737540325,0.14285714285714285,0.10714285714285714,0.0,0.21428571428571427
regime_close_gt_ma120,False,magic26_v0,13,13,-0.0460924125109413,-0.049645390070922,0.38461538461538464,13,-0.03599059166180522,-0.0710920445608009,0.3076923076923077,13,-0.06196159464980681,-0.0480591497227357,0.3076923076923077,13,-0.044490300525880294,-0.058009169607037586,0.38461538461538464,13,-0.0643731796887569,-0.066546762589928,0.38461538461538464,13,-0.04685545794662855,-0.07180727459368019,0.46153846153846156,13,0.03755557864513051,-0.1514018691588785,0.3076923076923077,13,0.06003957785647826,-0.08995415071367552,0.3076923076923077,13,0.0316243717792642,-0.1098484848484847,0.3076923076923077,13,0.06519657997016097,-0.09142489311039892,0.3076923076923077,13,0.03141181908234409,-0.1546762589928058,0.3076923076923077,13,0.06512604425945581,-0.10882358792373559,0.3076923076923077,0.04050455908440536,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385
regime_close_gt_ma120,False,magic26_v0_quality,11,11,-0.05609233727109704,-0.0999999999999999,0.36363636363636365,11,-0.04535628931589579,-0.12634174631322612,0.2727272727272727,11,-0.07279058112844103,-0.0669371196754563,0.2727272727272727,11,-0.054949366527925696,-0.08687252872144453,0.2727272727272727,11,-0.07558293913771222,-0.0873015873015873,0.36363636363636365,11,-0.05745886677524175,-0.11997364216320858,0.36363636363636365,11,0.08131835677200994,-0.1196388261851015,0.36363636363636365,11,0.08498074313828897,-0.13105733814480428,0.36363636363636365,11,0.0777169680742683,-0.0923423423423424,0.36363636363636365,11,0.09194793318956342,-0.09142489311039892,0.36363636363636365,11,0.07743880377669697,-0.1004464285714286,0.36363636363636365,11,0.09201914351505934,-0.10882358792373559,0.36363636363636365,0.041783482925191025,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091
