price_mode,signal,signals,n_20d,avg_20d,median_20d,win_20d,n_60d,avg_60d,median_60d,win_60d,pct_signal_day_gt9,pct_next_gap_gt3,score_20d
raw,magic_repo40_c440_c5gt8_regime,61,58,0.13974828276352616,0.0965587336914219,0.6379310344827587,41,0.13383493871135763,0.0315145584472277,0.5365853658536586,0.29508196721311475,0.18032786885245902,0.13939494058797364
raw,magic_repo50_c440_c5gt8_regime,50,48,0.1665559510993383,0.11421754934251345,0.6875,34,0.17757592426750732,0.10944659031411355,0.5882352941176471,0.26,0.16,0.16421754934251348
raw,magic_repo60_c440_c5gt8_regime,36,34,0.1875289636315938,0.12685470665065865,0.7058823529411765,26,0.20482621791628414,0.1382629610050117,0.5384615384615384,0.3055555555555556,0.16666666666666666,0.17703117723889397
raw,magic_c460_c5gt3_regime,85,80,0.0831977709352459,0.04043504850458015,0.5375,56,0.07772520838210346,-0.00653238685023165,0.48214285714285715,0.36470588235294116,0.16470588235294117,0.06793504850458015
raw,magic_repo40_c460_c5gt3_regime,74,69,0.10067662494709213,0.0588583076158053,0.5652173913043478,47,0.09257896798545885,-0.0062420494560202,0.48936170212765956,0.36486486486486486,0.16216216216216217,0.09040178587667486
raw,magic_repo50_c460_c5gt3_regime,61,57,0.11951222731464733,0.0639338341271076,0.5964912280701754,38,0.14564307836333015,0.05956186051235225,0.5526315789473685,0.32786885245901637,0.14754098360655737,0.09848207974114268
raw,magic_repo60_c460_c5gt3_regime,43,40,0.14383690434786972,0.07627661020027315,0.625,29,0.16880837966699624,0.1312840180507503,0.5172413793103449,0.3488372093023256,0.13953488372093023,0.11202661020027314
raw,magic_c460_c5gt5_regime,84,79,0.0864989790136532,0.0458269612811221,0.5443037974683544,55,0.08046759020374543,-0.0062420494560202,0.4909090909090909,0.36904761904761907,0.16666666666666666,0.07468772077479299
raw,magic_repo40_c460_c5gt5_regime,73,68,0.10476889395012189,0.0605362394386068,0.5735294117647058,46,0.09618081058966892,0.0062906607076284,0.5,0.3698630136986301,0.1643835616438356,0.09349212179154798
raw,magic_repo50_c460_c5gt5_regime,60,56,0.12481776114631837,0.07627661020027315,0.6071428571428571,37,0.15155520998958788,0.0876091625774768,0.5675675675675675,0.3333333333333333,0.15,0.11270518162884458
raw,magic_repo60_c460_c5gt5_regime,43,40,0.14383690434786972,0.07627661020027315,0.625,29,0.16880837966699624,0.1312840180507503,0.5172413793103449,0.3488372093023256,0.13953488372093023,0.11202661020027314
raw,magic_c460_c5gt8_regime,84,79,0.0864989790136532,0.0458269612811221,0.5443037974683544,55,0.08046759020374543,-0.0062420494560202,0.4909090909090909,0.36904761904761907,0.16666666666666666,0.07468772077479299
raw,magic_repo40_c460_c5gt8_regime,73,68,0.10476889395012189,0.0605362394386068,0.5735294117647058,46,0.09618081058966892,0.0062906607076284,0.5,0.3698630136986301,0.1643835616438356,0.09349212179154798
raw,magic_repo50_c460_c5gt8_regime,60,56,0.12481776114631837,0.07627661020027315,0.6071428571428571,37,0.15155520998958788,0.0876091625774768,0.5675675675675675,0.3333333333333333,0.15,0.11270518162884458
raw,magic_repo60_c460_c5gt8_regime,43,40,0.14383690434786972,0.07627661020027315,0.625,29,0.16880837966699624,0.1312840180507503,0.5172413793103449,0.3488372093023256,0.13953488372093023,0.11202661020027314
adj,core_c1c2c3_regime,167,151,0.0729207736898099,-0.0021862095654486,0.4900662251655629,115,0.14721915355013726,-0.0062420494071877,0.4956521739130435,0.3712574850299401,0.23353293413173654,0.015827035467663984
adj,core_repo40_regime,120,107,0.0730522907832961,-0.0101046590709319,0.4766355140186916,77,0.12033643845105606,-0.0180719603846988,0.4805194805194805,0.35833333333333334,0.20833333333333334,0.005222443732806418
adj,core_repo50_regime,90,79,0.0847388760349542,0.0246719241704579,0.5063291139240507,54,0.1499766436057339,0.00627306869099095,0.5,0.36666666666666664,0.23333333333333334,0.04593774695526803
adj,core_repo60_regime,60,53,0.11206430372179278,0.0303262056917026,0.5283018867924528,40,0.11729198855414029,-0.10651981368415911,0.425,0.36666666666666664,0.2,0.050986583050193164
adj,magic_c425_c5gt3_regime,38,37,0.11517717695439177,0.0458269612811221,0.5945945945945946,24,0.10219853207828594,0.012636254520019999,0.5,0.15789473684210525,0.05263157894736842,0.07424588020004101
adj,magic_repo40_c425_c5gt3_regime,33,32,0.13627834696442997,0.05488039770411485,0.625,20,0.0847553765897964,-0.01215700489594325,0.45,0.15151515151515152,0.030303030303030304,0.08813039770411485
adj,magic_repo50_c425_c5gt3_regime,26,25,0.1606077616275954,0.0639338341271076,0.64,15,0.10806167551017634,-0.0062420494071877,0.4666666666666667,0.15384615384615385,0.038461538461538464,0.0984338341271076
adj,magic_repo60_c425_c5gt3_regime,17,16,0.2065676846707864,0.13241297965884863,0.6875,10,0.15314180228297103,-0.0820796611980584,0.4,0.17647058823529413,0.0,0.17416297965884864
adj,magic_c425_c5gt5_regime,37,36,0.12330981234765834,0.05488039770411485,0.6111111111111112,23,0.1098204602925298,0.0315145584472277,0.5217391304347826,0.16216216216216217,0.05405405405405406,0.08635261992633708
adj,magic_repo40_c425_c5gt5_regime,32,31,0.14640338064725691,0.0639338341271076,0.6451612903225806,19,0.09306386045501316,-0.0062420494071877,0.47368421052631576,0.15625,0.03125,0.10096609219162372
adj,magic_repo50_c425_c5gt5_regime,25,24,0.17469965574554544,0.09711369626144224,0.6666666666666666,14,0.12100221067871196,0.012636254520019999,0.5,0.16,0.04,0.13669702959477556
adj,magic_repo60_c425_c5gt5_regime,17,16,0.2065676846707864,0.13241297965884863,0.6875,10,0.15314180228297103,-0.0820796611980584,0.4,0.17647058823529413,0.0,0.17416297965884864
adj,magic_c425_c5gt8_regime,37,36,0.12330981234765834,0.05488039770411485,0.6111111111111112,23,0.1098204602925298,0.0315145584472277,0.5217391304347826,0.16216216216216217,0.05405405405405406,0.08635261992633708
adj,magic_repo40_c425_c5gt8_regime,32,31,0.14640338064725691,0.0639338341271076,0.6451612903225806,19,0.09306386045501316,-0.0062420494071877,0.47368421052631576,0.15625,0.03125,0.10096609219162372
adj,magic_repo50_c425_c5gt8_regime,25,24,0.17469965574554544,0.09711369626144224,0.6666666666666666,14,0.12100221067871196,0.012636254520019999,0.5,0.16,0.04,0.13669702959477556
adj,magic_repo60_c425_c5gt8_regime,17,16,0.2065676846707864,0.13241297965884863,0.6875,10,0.15314180228297103,-0.0820796611980584,0.4,0.17647058823529413,0.0,0.17416297965884864
adj,magic_c440_c5gt3_regime,69,66,0.10455012433861577,0.05488039770411485,0.5606060606060606,45,0.10656846494327049,-0.0062420494071877,0.4888888888888889,0.2898550724637681,0.17391304347826086,0.08425160982532696
adj,magic_repo40_c440_c5gt3_regime,59,56,0.12565380715011737,0.06909520479366345,0.5892857142857143,37,0.11582459642209525,-0.0180719603846988,0.4594594594594595,0.288135593220339,0.1694915254237288,0.10170234765080631
adj,magic_repo50_c440_c5gt3_regime,47,45,0.15122479936447833,0.0886193862734387,0.6222222222222222,29,0.16887891699398686,0.018823370871277,0.5172413793103449,0.2553191489361702,0.14893617021276595,0.12481383071788314
adj,magic_repo60_c440_c5gt3_regime,32,30,0.18834973163542543,0.1010792723389473,0.6666666666666666,21,0.2107476857828502,-0.0062420494071877,0.47619047619047616,0.3125,0.15625,0.14241260567228065
adj,magic_c440_c5gt5_regime,68,65,0.10889086005464378,0.0639338341271076,0.5692307692307692,44,0.11065197134764757,0.006290660732044651,0.5,0.29411764705882354,0.17647058823529413,0.09477998797326144
adj,magic_repo40_c440_c5gt5_regime,58,55,0.13116747086563232,0.0742565754602193,0.6,36,0.12107266345741247,-0.01215700489594325,0.4722222222222222,0.29310344827586204,0.1724137931034483,0.10875657546021929
adj,magic_repo50_c440_c5gt5_regime,46,44,0.15869803792283477,0.0965587336914219,0.6363636363636364,28,0.17752122891696226,0.02516896465925235,0.5357142857142857,0.2608695652173913,0.15217391304347827,0.13533146096414916
adj,magic_repo60_c440_c5gt5_regime,32,30,0.18834973163542543,0.1010792723389473,0.6666666666666666,21,0.2107476857828502,-0.0062420494071877,0.47619047619047616,0.3125,0.15625,0.14241260567228065
adj,magic_c440_c5gt8_regime,68,65,0.10889086005464378,0.0639338341271076,0.5692307692307692,44,0.11065197134764757,0.006290660732044651,0.5,0.29411764705882354,0.17647058823529413,0.09477998797326144
adj,magic_repo40_c440_c5gt8_regime,58,55,0.13116747086563232,0.0742565754602193,0.6,36,0.12107266345741247,-0.01215700489594325,0.4722222222222222,0.29310344827586204,0.1724137931034483,0.10875657546021929
adj,magic_repo50_c440_c5gt8_regime,46,44,0.15869803792283477,0.0965587336914219,0.6363636363636364,28,0.17752122891696226,0.02516896465925235,0.5357142857142857,0.2608695652173913,0.15217391304347827,0.13533146096414916
adj,magic_repo60_c440_c5gt8_regime,32,30,0.18834973163542543,0.1010792723389473,0.6666666666666666,21,0.2107476857828502,-0.0062420494071877,0.47619047619047616,0.3125,0.15625,0.14241260567228065
adj,magic_c460_c5gt3_regime,83,78,0.07460039151050393,0.0115297511970354,0.5,52,0.06107952685556501,-0.049925987490280446,0.4423076923076923,0.37349397590361444,0.1566265060240964,0.0315297511970354
adj,magic_repo40_c460_c5gt3_regime,72,67,0.09022974532161616,0.0303262056917026,0.5223880597014925,43,0.06896941029610186,-0.06899166357231,0.4186046511627907,0.375,0.1527777777777778,0.0528038176320011
adj,magic_repo50_c460_c5gt3_regime,58,54,0.10722444982676026,0.03807658348641235,0.5370370370370371,33,0.12759211250002642,-0.0062420494071877,0.48484848484848486,0.3448275862068966,0.13793103448275862,0.05998399089381977
adj,magic_repo60_c460_c5gt3_regime,40,37,0.1356183434411163,0.0639338341271076,0.5675675675675675,25,0.14955010084460424,-0.0820721005148719,0.44,0.375,0.125,0.0874473476406211
adj,magic_c460_c5gt5_regime,82,77,0.0778756913639287,0.0246719241704579,0.5064935064935064,51,0.06371061202624906,-0.0308603114082509,0.45098039215686275,0.3780487804878049,0.15853658536585366,0.045970625469159185
adj,magic_repo40_c460_c5gt5_regime,71,66,0.09428773687502254,0.03268466694686205,0.5303030303030303,42,0.07235215379956432,-0.049925987490280446,0.42857142857142855,0.38028169014084506,0.15492957746478872,0.05649527300746811
adj,magic_repo50_c460_c5gt5_regime,57,53,0.11259845260091053,0.0458269612811221,0.5471698113207547,32,0.13386392279219353,0.006290660732044651,0.5,0.3508771929824561,0.14035087719298245,0.06951092354527304
adj,magic_repo60_c460_c5gt5_regime,40,37,0.1356183434411163,0.0639338341271076,0.5675675675675675,25,0.14955010084460424,-0.0820721005148719,0.44,0.375,0.125,0.0874473476406211
adj,magic_c460_c5gt8_regime,82,77,0.0778756913639287,0.0246719241704579,0.5064935064935064,51,0.06371061202624906,-0.0308603114082509,0.45098039215686275,0.3780487804878049,0.15853658536585366,0.045970625469159185
adj,magic_repo40_c460_c5gt8_regime,71,66,0.09428773687502254,0.03268466694686205,0.5303030303030303,42,0.07235215379956432,-0.049925987490280446,0.42857142857142855,0.38028169014084506,0.15492957746478872,0.05649527300746811
adj,magic_repo50_c460_c5gt8_regime,57,53,0.11259845260091053,0.0458269612811221,0.5471698113207547,32,0.13386392279219353,0.006290660732044651,0.5,0.3508771929824561,0.14035087719298245,0.06951092354527304
adj,magic_repo60_c460_c5gt8_regime,40,37,0.1356183434411163,0.0639338341271076,0.5675675675675675,25,0.14955010084460424,-0.0820721005148719,0.44,0.375,0.125,0.0874473476406211
