price_mode,candidate,signals,avg_t1_open_excess_20d,median_t1_open_excess_20d,win_t1_open_excess_20d,avg_fixed20_ret,median_fixed20_ret,win_fixed20_ret,avg_mfe20,median_mfe20,win_mfe20,avg_mae20,median_mae20,win_mae20,avg_tp15_sl8_ret,median_tp15_sl8_ret,win_tp15_sl8_ret,avg_tp20_sl8_ret,median_tp20_sl8_ret,win_tp20_sl8_ret,avg_sl8_ret,median_sl8_ret,win_sl8_ret,avg_tp20_ret,median_tp20_ret,win_tp20_ret,pct_risk_signal_day_gt9,pct_risk_next_gap_gt3,pct_next_gap_gt5,pct_next_gap_gt7,pct_hit_mae_le_minus8,pct_hit_mfe_ge_15,pct_hit_mfe_ge_20,pct_tp15_sl8_reason_tp15,pct_tp15_sl8_reason_sl8,pct_tp15_sl8_reason_fixed20,pct_tp20_sl8_reason_tp20,pct_tp20_sl8_reason_sl8,pct_tp20_sl8_reason_fixed20
raw,candidate_a_repo50_c440_c5gt5,50,0.177608657185675,0.11759659155863886,0.7,0.2191934630237005,0.1645082582582582,0.72,0.37964414388750684,0.2817894756745515,0.96,-0.09911475564025311,-0.08683080808080806,0.0,0.038290351533283466,0.11725878833208685,0.52,0.06183664782957978,0.10591619573949429,0.52,0.14848608212951386,-0.06156862745098037,0.48,0.10933571036162895,0.2,0.76,0.26,0.12,0.06,0.02,0.5,0.72,0.68,0.5,0.48,0.02,0.48,0.48,0.04
raw,candidate_b_magic_c440_c5gt5,70,0.13007500977108236,0.0965587336914219,0.6285714285714286,0.1664145662331869,0.11899721323265022,0.6714285714285714,0.32873938646242173,0.25102512487884887,0.9714285714285714,-0.10413148077858193,-0.07739898989898991,0.0,0.038596498597316356,0.08752627804402102,0.5285714285714286,0.0578276193284371,0.05026794165016468,0.5142857142857142,0.11790764690822562,-0.053852092017909525,0.4714285714285714,0.08638246546364878,0.2,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.4857142857142857,0.6571428571428571,0.6,0.4857142857142857,0.45714285714285713,0.05714285714285714,0.44285714285714284,0.4714285714285714,0.08571428571428572
raw,candidate_c_high_concentration_c425_c5gt5,39,0.15130896535321645,0.1302935583957769,0.6666666666666666,0.19945341034967237,0.18556701030927836,0.6923076923076923,0.35685675853742777,0.2768079800498753,0.9487179487179487,-0.09420719837297514,-0.06222222222222218,0.0,0.04440397184133705,0.09053497942386834,0.5641025641025641,0.06873380867117392,0.09053497942386834,0.5641025641025641,0.1413386142938364,0.0845175766641737,0.5384615384615384,0.08980337044421549,0.2,0.717948717948718,0.15384615384615385,0.05128205128205128,0.05128205128205128,0.0,0.41025641025641024,0.6410256410256411,0.6153846153846154,0.48717948717948717,0.41025641025641024,0.10256410256410256,0.46153846153846156,0.41025641025641024,0.1282051282051282
adj,candidate_a_repo50_c440_c5gt5,46,0.17092987159092188,0.0965587336914219,0.6521739130434783,0.2219921881389825,0.13601630965415812,0.6956521739130435,0.3841211726239755,0.265854970956344,0.9565217391304348,-0.10920726500774267,-0.10444695921874342,0.0,0.019999999999999993,-0.08,0.43478260869565216,0.040159017795634244,-0.08,0.43478260869565216,0.1303886574772252,-0.08,0.391304347826087,0.10167877856154543,0.2,0.7391304347826086,0.2608695652173913,0.10869565217391304,0.043478260869565216,0.021739130434782608,0.5869565217391305,0.717391304347826,0.6521739130434783,0.43478260869565216,0.5652173913043478,,0.41304347826086957,0.5652173913043478,0.021739130434782608
adj,candidate_b_magic_c440_c5gt5,67,0.12347279767417414,0.0742565754602193,0.5970149253731343,0.16557883298170792,0.10548522670124916,0.6567164179104478,0.32845352779914944,0.23779528549126727,0.9701492537313433,-0.11004774914734755,-0.10085227272727271,0.0,0.027719960085131633,-0.08,0.47761194029850745,0.044827101052327775,-0.08,0.4626865671641791,0.10381494116232122,-0.08,0.417910447761194,0.08241065525403504,0.2,0.7014925373134329,0.2835820895522388,0.13432835820895522,0.07462686567164178,0.029850746268656716,0.5373134328358209,0.6567164179104478,0.582089552238806,0.44776119402985076,0.5074626865671642,0.04477611940298507,0.40298507462686567,0.5223880597014925,0.07462686567164178
adj,candidate_c_high_concentration_c425_c5gt5,37,0.15081579259451494,0.1207824786917203,0.6486486486486487,0.20349854257581396,0.1536144572736129,0.6756756756756757,0.3615642905085486,0.2768079800498753,0.9459459459459459,-0.10009785289435975,-0.07821228718694873,0.0,0.03424965745145458,0.016018310103505407,0.5135135135135135,0.05719191761910229,0.016018310103505407,0.5135135135135135,0.12589454347810677,-0.029315956297537027,0.4864864864864865,0.08970938595966785,0.2,0.7027027027027027,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.0,0.4594594594594595,0.6486486486486487,0.6216216216216216,0.4594594594594595,0.4594594594594595,0.08108108108108109,0.43243243243243246,0.4594594594594595,0.10810810810810811
