price_mode,candidate,exit_rule,trades,avg_return,median_return,win_return,avg_excess,median_excess,win_excess,avg_hold_days,median_hold_days,pct_exit_before_20d,pct_reason_close_below_ma10,pct_reason_fixed20,pct_reason_close_below_ma5,pct_reason_close_sl8,pct_reason_delayed3_close_below_ma10,pct_reason_delayed3_close_below_ma5,pct_reason_delayed3_close_sl8
adj,candidate_b_magic_c440_c5gt5,close_below_ma5,65,0.048832941215051266,-0.020576132065434516,0.4,0.04108259736432243,-0.019190846690659957,0.4,4.953846153846154,3.0,1.0,,,1.0,,,,
adj,candidate_b_magic_c440_c5gt5,close_below_ma10,65,0.06979855150218746,-0.020576132065434516,0.4153846153846154,0.05043965318049964,-0.033178475815273,0.4307692307692308,9.492307692307692,7.0,0.9384615384615385,0.9538461538461539,0.046153846153846156,,,,,
adj,candidate_b_magic_c440_c5gt5,delayed3_close_below_ma10,65,0.06988595772984874,-0.020576132065434516,0.4153846153846154,0.0504684414287276,-0.033178475815273,0.4307692307692308,9.553846153846154,7.0,0.9384615384615385,,0.046153846153846156,,,0.9538461538461539,,
adj,candidate_b_magic_c440_c5gt5,delayed3_ma10_or_sl8,65,0.07088970786565778,-0.020576132065434516,0.4153846153846154,0.05112272668540977,-0.033178475815273,0.4307692307692308,9.430769230769231,7.0,0.9384615384615385,,0.046153846153846156,,,0.6615384615384615,,0.2923076923076923
adj,candidate_b_magic_c440_c5gt5,delayed3_close_sl8,65,0.10673625515919895,-0.03551912568306026,0.47692307692307695,0.07832144659445399,-0.052360636983680986,0.4307692307692308,14.96923076923077,21.0,0.4307692307692308,,0.5692307692307692,,,,,0.4307692307692308
adj,candidate_b_magic_c440_c5gt5,close_sl8,65,0.09861698093556145,-0.043137251820535405,0.4461538461538462,0.07247249837774025,-0.059410127895181075,0.4153846153846154,13.6,21.0,0.46153846153846156,,0.5384615384615384,,0.46153846153846156,,,
adj,candidate_c_high_concentration_c425_c5gt5,fixed20,37,0.17643794326367185,0.14471780070914075,0.6486486486486487,0.126097684537744,0.06393383412710762,0.6216216216216216,21.0,21.0,0.0,,1.0,,,,,
adj,candidate_c_high_concentration_c425_c5gt5,delayed3_close_sl8,37,0.11524122365314766,0.016018310103505407,0.5135135135135135,0.08019029333071194,-0.0016124217763870963,0.4864864864864865,15.08108108108108,21.0,0.43243243243243246,,0.5675675675675675,,,,,0.43243243243243246
adj,candidate_c_high_concentration_c425_c5gt5,delayed3_close_below_ma5,37,0.0704487690012914,0.0,0.4864864864864865,0.05516537081844148,-0.010982358202818565,0.4594594594594595,6.621621621621622,4.0,1.0,,,,,,1.0,
adj,candidate_c_high_concentration_c425_c5gt5,close_below_ma5,37,0.050843404174188644,-0.01689189556592463,0.40540540540540543,0.03866335153621085,-0.02570751327668519,0.3783783783783784,4.864864864864865,4.0,1.0,,,1.0,,,,
