group,label,trades,retention,avg_return,median_return,win_return,pf_return,avg_excess,median_excess,win_excess,pf_excess,right_tail_20pct,right_tail_50pct,bad_loss_minus10pct,avg_ret60_signal,median_ret60_signal,mode,delta_median_excess,delta_win_excess,delta_right_tail_50pct
volume_gap_top10,adj: top1/top10 < 3,40,0.9090909090909091,0.23284629935022264,0.18892765796026675,0.7,7.201032127450814,0.17955746123262656,0.11706093761867414,0.675,5.673248702963442,0.45,0.2,0.175,0.5023290619502839,0.4165500914293717,adj,0.020502203927252244,0.03863636363636369,0.018181818181818188
volume_gap_top10_flagged,adj: flagged top1/top10 >= 3,4,0.09090909090909091,-0.008245950194802728,-0.0195320078996635,0.5,0.7813581264106848,-0.04989619517508337,-0.0736990446632978,0.25,0.3074882199101009,0.0,0.0,0.25,0.5162698288100112,0.5152963966792823,adj,-0.1702577783547197,-0.38636363636363635,-0.18181818181818182
volume_gap_top3,raw: baseline,48,1.0,0.20881695600174352,0.16943170379355516,0.7083333333333334,6.798588362441601,0.1665559510993383,0.11421754934251345,0.6875,5.542399998561711,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5342424542164765,0.44025442027982875,raw,0.0,0.0,0.0
volume_gap_top3,raw: top1/top3 < 1.5,41,0.8541666666666666,0.19155088780792331,0.1458333333333332,0.6829268292682927,5.668354905772756,0.1548094976627651,0.1078523856364951,0.6585365853658537,4.6526945581335895,0.3902439024390244,0.14634146341463414,0.1951219512195122,0.5482600348308827,0.4724091520861373,raw,-0.006365163706018348,-0.02896341463414631,-0.02032520325203252
volume_gap_top3_flagged,raw: flagged top1/top3 >= 1.5,7,0.14583333333333334,0.30994678399411907,0.2205323193916348,0.8571428571428571,47.902487664407374,0.23535660694212415,0.1302935583957769,0.8571428571428571,74.7452089424484,0.5714285714285714,0.2857142857142857,0.0,0.4521394820463832,0.33554817275747517,raw,0.016076009053263438,0.1696428571428571,0.11904761904761904
volume_gap_top3,raw: top1/top3 < 2,48,1.0,0.20881695600174352,0.16943170379355516,0.7083333333333334,6.798588362441601,0.1665559510993383,0.11421754934251345,0.6875,5.542399998561711,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5342424542164765,0.44025442027982875,raw,0.0,0.0,0.0
volume_gap_top3_flagged,raw: flagged top1/top3 >= 2,0,0.0,,,,,,,,,,,,,,raw,,,
volume_gap_top3,raw: top1/top3 < 3,48,1.0,0.20881695600174352,0.16943170379355516,0.7083333333333334,6.798588362441601,0.1665559510993383,0.11421754934251345,0.6875,5.542399998561711,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5342424542164765,0.44025442027982875,raw,0.0,0.0,0.0
volume_gap_top3_flagged,raw: flagged top1/top3 >= 3,0,0.0,,,,,,,,,,,,,,raw,,,
volume_gap_top5,raw: baseline,48,1.0,0.20881695600174352,0.16943170379355516,0.7083333333333334,6.798588362441601,0.1665559510993383,0.11421754934251345,0.6875,5.542399998561711,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5342424542164765,0.44025442027982875,raw,0.0,0.0,0.0
volume_gap_top5,raw: top1/top5 < 1.5,25,0.5208333333333334,0.21694639673936386,0.1831831831831831,0.72,7.6283845410097495,0.17190136210979975,0.1078523856364951,0.68,5.640782026896193,0.44,0.2,0.16,0.6215209508818023,0.6377171215880895,raw,-0.006365163706018348,-0.007499999999999951,0.033333333333333354
volume_gap_top5_flagged,raw: flagged top1/top5 >= 1.5,23,0.4791666666666667,0.1999806073738954,0.1458333333333332,0.6956521739130435,6.052714744608462,0.16074572174014107,0.1205827130485318,0.6956521739130435,5.4331579404814345,0.391304347826087,0.13043478260869565,0.17391304347826086,0.43937452305851366,0.33655705996131524,raw,0.006365163706018348,0.008152173913043459,-0.03623188405797101
volume_gap_top5,raw: top1/top5 < 2,48,1.0,0.20881695600174352,0.16943170379355516,0.7083333333333334,6.798588362441601,0.1665559510993383,0.11421754934251345,0.6875,5.542399998561711,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5342424542164765,0.44025442027982875,raw,0.0,0.0,0.0
volume_gap_top5_flagged,raw: flagged top1/top5 >= 2,0,0.0,,,,,,,,,,,,,,raw,,,
volume_gap_top5,raw: top1/top5 < 3,48,1.0,0.20881695600174352,0.16943170379355516,0.7083333333333334,6.798588362441601,0.1665559510993383,0.11421754934251345,0.6875,5.542399998561711,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5342424542164765,0.44025442027982875,raw,0.0,0.0,0.0
volume_gap_top5_flagged,raw: flagged top1/top5 >= 3,0,0.0,,,,,,,,,,,,,,raw,,,
volume_gap_top10,raw: baseline,48,1.0,0.20881695600174352,0.16943170379355516,0.7083333333333334,6.798588362441601,0.1665559510993383,0.11421754934251345,0.6875,5.542399998561711,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5342424542164765,0.44025442027982875,raw,0.0,0.0,0.0
volume_gap_top10,raw: top1/top10 < 1.5,5,0.10416666666666667,0.2361087730944374,0.2179930795847751,0.8,8.799661606923081,0.2033960535014021,0.2333961335061647,0.8,9.612986264422911,0.6,0.2,0.2,0.6723876833978246,0.48422198041349285,raw,0.11917858416365125,0.11250000000000004,0.033333333333333354
volume_gap_top10_flagged,raw: flagged top1/top10 >= 1.5,43,0.8958333333333334,0.2056434888979419,0.1458333333333332,0.6976744186046512,6.606552719259021,0.162272218261889,0.1044980811094051,0.6744186046511628,5.249675623267141,0.3953488372093023,0.16279069767441862,0.16279069767441862,0.5181790554744593,0.4080996884735202,raw,-0.009719468233108347,-0.013081395348837233,-0.003875968992248041
volume_gap_top10,raw: top1/top10 < 2,23,0.4791666666666667,0.2502907125124926,0.194672131147541,0.7391304347826086,9.757286090366051,0.205694950906369,0.1467948433634724,0.7391304347826086,8.162931241722108,0.4782608695652174,0.21739130434782608,0.13043478260869565,0.5284327612988223,0.3556338028169015,raw,0.03257729402095895,0.05163043478260865,0.050724637681159424
volume_gap_top10_flagged,raw: flagged top1/top10 >= 2,25,0.5208333333333334,0.1706611000118544,0.1273148148148148,0.68,4.982936830845433,0.13054807127687007,0.0886193862734387,0.64,3.968264396733687,0.36,0.12,0.2,0.5395873717007184,0.47843942505133463,raw,-0.025598163069074753,-0.04749999999999999,-0.04666666666666666
volume_gap_top10,raw: top1/top10 < 3,45,0.9375,0.22480139036689858,0.1891799931949642,0.7333333333333333,7.633341228463718,0.18013633308588034,0.1302935583957769,0.7111111111111111,6.196424081337014,0.4444444444444444,0.17777777777777778,0.15555555555555556,0.5277027944661197,0.4080996884735202,raw,0.016076009053263438,0.023611111111111138,0.011111111111111127
volume_gap_top10_flagged,raw: flagged top1/top10 >= 3,3,0.0625,-0.03094955947558287,-0.0462582604036435,0.3333333333333333,0.5438045571379057,-0.0371497786987927,-0.0223403834936666,0.3333333333333333,0.44294473030936987,0.0,0.0,0.3333333333333333,0.6323373504718307,0.8034865293185418,raw,-0.13655793283618006,-0.3541666666666667,-0.16666666666666666
